entity_id,key,flowlen_m,method
usgs_11374000,40.78125_-122.03125,44477.8,channel
usgs_11374000,40.78125_-122.09375,47709.1,fallback
usgs_11375700,40.40625_-122.59375,6782.9,fallback
usgs_11375700,40.40625_-122.65625,12315.6,fallback
usgs_11375700,40.46875_-122.53125,0.0,channel
usgs_11375700,40.46875_-122.59375,2174.0,channel
usgs_11375700,40.46875_-122.65625,10116.0,channel
usgs_11375700,40.46875_-122.71875,18059.4,channel
usgs_11375700,40.46875_-122.78125,24850.8,fallback
usgs_11375700,40.53125_-122.59375,13330.8,channel
usgs_11375700,40.53125_-122.65625,29995.8,channel
usgs_11375700,40.53125_-122.71875,27880.3,channel
usgs_11375700,40.53125_-122.78125,30396.3,channel
usgs_11375700,40.59375_-122.59375,21742.8,fallback
usgs_11375700,40.59375_-122.65625,37586.9,channel
usgs_11375700,40.59375_-122.71875,27781.2,fallback
usgs_11379000,40.21875_-121.59375,61838.9,fallback
usgs_11379000,40.21875_-121.65625,54489.0,fallback
usgs_11379000,40.21875_-121.71875,52941.8,center
usgs_11379000,40.21875_-121.78125,39783.5,channel
usgs_11379000,40.21875_-121.84375,32550.1,channel
usgs_11379000,40.21875_-121.90625,24869.0,channel
usgs_11379000,40.21875_-121.96875,16514.0,channel
usgs_11379000,40.21875_-122.03125,7805.0,channel
usgs_11379000,40.21875_-122.09375,3795.6,fallback
usgs_11379000,40.28125_-121.59375,62924.6,fallback
usgs_11379000,40.28125_-121.65625,55742.6,channel
usgs_11379000,40.28125_-121.71875,46769.0,channel
usgs_11379000,40.28125_-121.78125,42213.8,channel
usgs_11379000,40.28125_-121.84375,36031.9,channel
usgs_11379000,40.28125_-121.90625,27743.7,fallback
usgs_11379000,40.28125_-121.96875,21357.4,fallback
usgs_11379000,40.34375_-121.59375,65425.8,fallback
usgs_11379000,40.34375_-121.65625,58541.5,fallback
usgs_11379000,40.34375_-121.71875,51785.3,fallback
usgs_11390672,39.15625_-122.34375,25342.9,fallback
usgs_11390672,39.21875_-122.34375,14993.2,channel
usgs_11390672,39.21875_-122.40625,19955.6,channel
usgs_11390672,39.28125_-122.28125,3109.2,fallback
usgs_11390672,39.28125_-122.34375,1816.6,channel
usgs_11390672,39.28125_-122.40625,15260.7,fallback
usgs_11390672,39.34375_-122.28125,10803.8,fallback
usgs_11390672,39.34375_-122.34375,12115.0,fallback
usgs_11390672,39.34375_-122.40625,18432.2,fallback
usgs_11394500,39.46875_-120.28125,152350.5,fallback
usgs_11394500,39.46875_-120.34375,143611.5,fallback
usgs_11394500,39.46875_-120.40625,134931.9,fallback
usgs_11394500,39.53125_-120.09375,176100.7,fallback
usgs_11394500,39.53125_-120.15625,167097.5,fallback
usgs_11394500,39.53125_-120.21875,158114.9,fallback
usgs_11394500,39.53125_-120.28125,176537.4,center
usgs_11394500,39.53125_-120.34375,166284.2,channel
usgs_11394500,39.53125_-120.40625,167602.2,channel
usgs_11394500,39.53125_-120.46875,122479.3,fallback
usgs_11394500,39.59375_-120.09375,174783.9,channel
usgs_11394500,39.59375_-120.15625,164940.9,channel
usgs_11394500,39.59375_-120.21875,163533.1,channel
usgs_11394500,39.59375_-120.28125,166857.5,channel
usgs_11394500,39.59375_-120.34375,157670.7,channel
usgs_11394500,39.59375_-120.40625,157472.4,channel
usgs_11394500,39.59375_-120.46875,164932.4,channel
usgs_11394500,39.65625_-120.09375,172979.7,fallback
usgs_11394500,39.65625_-120.15625,163756.5,channel
usgs_11394500,39.65625_-120.21875,154728.3,channel
usgs_11394500,39.65625_-120.28125,150473.5,channel
usgs_11394500,39.65625_-120.34375,148969.0,channel
usgs_11394500,39.65625_-120.40625,153051.9,channel
usgs_11394500,39.65625_-120.46875,164533.1,channel
usgs_11394500,39.65625_-120.53125,108931.3,fallback
usgs_11394500,39.65625_-120.59375,99798.6,fallback
usgs_11394500,39.65625_-120.65625,90674.2,fallback
usgs_11394500,39.65625_-120.71875,81560.7,fallback
usgs_11394500,39.71875_-120.09375,172636.6,fallback
usgs_11394500,39.71875_-120.15625,161337.7,channel
usgs_11394500,39.71875_-120.21875,153328.7,channel
usgs_11394500,39.71875_-120.28125,142881.8,channel
usgs_11394500,39.71875_-120.34375,140621.4,channel
usgs_11394500,39.71875_-120.40625,146767.5,channel
usgs_11394500,39.71875_-120.46875,153710.5,channel
usgs_11394500,39.71875_-120.53125,101767.3,channel
usgs_11394500,39.71875_-120.59375,97905.9,channel
usgs_11394500,39.71875_-120.65625,101248.2,channel
usgs_11394500,39.71875_-120.71875,94590.2,channel
usgs_11394500,39.71875_-120.78125,81519.6,center
usgs_11394500,39.71875_-120.84375,62630.7,fallback
usgs_11394500,39.71875_-121.03125,35151.3,fallback
usgs_11394500,39.71875_-121.15625,13340.3,channel
usgs_11394500,39.71875_-121.21875,4238.8,channel
usgs_11394500,39.71875_-121.28125,2052.2,center
usgs_11394500,39.71875_-121.34375,10965.2,fallback
usgs_11394500,39.78125_-120.09375,173115.5,fallback
usgs_11394500,39.78125_-120.15625,161333.0,channel
usgs_11394500,39.78125_-120.21875,151273.7,channel
usgs_11394500,39.78125_-120.28125,151234.8,channel
usgs_11394500,39.78125_-120.34375,131502.9,channel
usgs_11394500,39.78125_-120.40625,130217.4,channel
usgs_11394500,39.78125_-120.46875,115494.9,channel
usgs_11394500,39.78125_-120.53125,102112.9,channel
usgs_11394500,39.78125_-120.59375,92234.2,channel
usgs_11394500,39.78125_-120.65625,84643.1,channel
usgs_11394500,39.78125_-120.71875,92160.4,channel
usgs_11394500,39.78125_-120.78125,68159.0,channel
usgs_11394500,39.78125_-120.84375,66454.3,channel
usgs_11394500,39.78125_-120.90625,46968.7,channel
usgs_11394500,39.78125_-120.96875,38977.9,channel
usgs_11394500,39.78125_-121.03125,31080.7,channel
usgs_11394500,39.78125_-121.09375,22924.9,channel
usgs_11394500,39.78125_-121.15625,13673.2,channel
usgs_11394500,39.78125_-121.21875,20203.1,channel
usgs_11394500,39.78125_-121.28125,12189.9,channel
usgs_11394500,39.78125_-121.34375,17684.0,fallback
usgs_11394500,39.84375_-120.09375,174409.6,fallback
usgs_11394500,39.84375_-120.15625,163443.1,channel
usgs_11394500,39.84375_-120.21875,148452.1,channel
usgs_11394500,39.84375_-120.28125,143682.8,channel
usgs_11394500,39.84375_-120.34375,137964.2,channel
usgs_11394500,39.84375_-120.40625,122788.9,channel
usgs_11394500,39.84375_-120.46875,120461.0,channel
usgs_11394500,39.84375_-120.53125,116693.4,channel
usgs_11394500,39.84375_-120.59375,112420.9,channel
usgs_11394500,39.84375_-120.65625,78571.8,channel
usgs_11394500,39.84375_-120.71875,71516.3,channel
usgs_11394500,39.84375_-120.78125,64687.8,channel
usgs_11394500,39.84375_-120.84375,56257.6,channel
usgs_11394500,39.84375_-120.90625,49014.6,channel
usgs_11394500,39.84375_-120.96875,40227.1,channel
usgs_11394500,39.84375_-121.03125,33778.3,channel
usgs_11394500,39.84375_-121.09375,32169.3,channel
usgs_11394500,39.84375_-121.15625,24480.3,channel
usgs_11394500,39.84375_-121.21875,28432.8,center
usgs_11394500,39.84375_-121.28125,28846.0,center
usgs_11394500,39.84375_-121.34375,28095.6,fallback
usgs_11394500,39.90625_-120.09375,176500.8,fallback
usgs_11394500,39.90625_-120.15625,173510.0,channel
usgs_11394500,39.90625_-120.21875,174179.6,channel
usgs_11394500,39.90625_-120.28125,184123.4,channel
usgs_11394500,39.90625_-120.34375,140947.4,fallback
usgs_11394500,39.90625_-120.40625,132150.6,fallback
usgs_11394500,39.90625_-120.46875,133246.5,channel
usgs_11394500,39.90625_-120.53125,138273.6,channel
usgs_11394500,39.90625_-120.59375,147440.7,channel
usgs_11394500,39.90625_-120.65625,81748.3,channel
usgs_11394500,39.90625_-120.71875,78231.5,channel
usgs_11394500,39.90625_-120.78125,81060.3,fallback
usgs_11394500,39.90625_-120.84375,73090.1,fallback
usgs_11394500,39.90625_-120.90625,65431.3,fallback
usgs_11394500,39.90625_-120.96875,58206.8,fallback
usgs_11394500,39.90625_-121.03125,51599.4,fallback
usgs_11394500,39.90625_-121.09375,45876.5,fallback
usgs_11394500,39.96875_-120.09375,179361.4,fallback
usgs_11394500,39.96875_-120.15625,190240.6,channel
usgs_11394500,39.96875_-120.21875,182438.3,channel
usgs_11394500,39.96875_-120.28125,191612.7,channel
usgs_11394500,39.96875_-120.46875,127520.8,fallback
usgs_11394500,39.96875_-120.53125,119148.6,fallback
usgs_11394500,39.96875_-120.59375,110899.9,fallback
usgs_11394500,39.96875_-120.65625,102804.2,fallback
usgs_11394500,40.03125_-120.15625,174370.5,fallback
usgs_11394500,40.03125_-120.21875,191682.7,channel
usgs_11394500,40.03125_-120.28125,157391.9,fallback
usgs_11396400,39.53125_-121.21875,7560.9,fallback
usgs_11396400,39.53125_-121.28125,3049.1,fallback
usgs_11396400,39.59375_-121.15625,13277.5,fallback
usgs_11396400,39.59375_-121.21875,8052.2,channel
usgs_11396400,39.59375_-121.28125,1868.5,channel
usgs_11396400,39.65625_-121.21875,13475.1,fallback
usgs_11408850,39.40625_-120.46875,56143.2,fallback
usgs_11408850,39.40625_-120.53125,48898.1,fallback
usgs_11408850,39.40625_-120.78125,18175.8,channel
usgs_11408850,39.40625_-120.84375,9518.4,channel
usgs_11408850,39.40625_-120.90625,1752.9,channel
usgs_11408850,39.40625_-120.96875,2477.1,fallback
usgs_11408850,39.46875_-120.40625,63812.7,fallback
usgs_11408850,39.46875_-120.46875,63044.5,channel
usgs_11408850,39.46875_-120.53125,54538.1,channel
usgs_11408850,39.46875_-120.59375,42320.7,fallback
usgs_11408850,39.46875_-120.65625,39692.2,center
usgs_11408850,39.46875_-120.71875,26435.3,channel
usgs_11408850,39.46875_-120.78125,18044.2,channel
usgs_11408850,39.46875_-120.84375,13843.9,channel
usgs_11408850,39.46875_-120.90625,6229.2,channel
usgs_11408850,39.53125_-120.46875,59639.4,channel
usgs_11408850,39.53125_-120.53125,51951.3,channel
usgs_11408850,39.53125_-120.59375,44978.1,channel
usgs_11408850,39.53125_-120.65625,41856.8,center
usgs_11408850,39.53125_-120.71875,34828.3,channel
usgs_11408850,39.53125_-120.78125,26231.4,fallback
usgs_11408850,39.53125_-120.84375,21281.3,fallback
usgs_11409300,39.40625_-121.03125,5739.8,fallback
usgs_11409300,39.46875_-120.84375,21917.5,fallback
usgs_11409300,39.46875_-120.90625,18364.2,center
usgs_11409300,39.46875_-120.96875,6170.0,channel
usgs_11409300,39.46875_-121.03125,3544.7,fallback
usgs_11409300,39.53125_-120.84375,24696.3,fallback
usgs_11409300,39.53125_-120.90625,19093.8,fallback
usgs_11409500,39.40625_-120.96875,11778.0,fallback
usgs_11409500,39.40625_-121.03125,5211.6,channel
usgs_11409500,39.40625_-121.09375,1802.6,fallback
usgs_11409500,39.46875_-120.84375,26893.2,fallback
usgs_11409500,39.46875_-120.90625,26610.5,center
usgs_11409500,39.46875_-120.96875,14416.3,channel
usgs_11409500,39.46875_-121.03125,5673.7,channel
usgs_11409500,39.46875_-121.09375,9371.6,fallback
usgs_11409500,39.53125_-120.84375,30985.6,fallback
usgs_11409500,39.53125_-120.90625,25782.8,fallback
usgs_11413100,39.46875_-120.78125,37261.6,fallback
usgs_11413100,39.46875_-120.84375,30188.7,fallback
usgs_11413100,39.46875_-120.90625,23262.5,fallback
usgs_11413100,39.46875_-120.96875,16667.2,fallback
usgs_11413100,39.46875_-121.03125,11013.9,fallback
usgs_11413100,39.53125_-120.40625,80115.6,fallback
usgs_11413100,39.53125_-120.46875,77553.1,center
usgs_11413100,39.53125_-120.53125,72280.4,center
usgs_11413100,39.53125_-120.59375,58199.2,fallback
usgs_11413100,39.53125_-120.65625,54581.3,channel
usgs_11413100,39.53125_-120.71875,43784.1,channel
usgs_11413100,39.53125_-120.78125,36088.5,channel
usgs_11413100,39.53125_-120.84375,28021.4,channel
usgs_11413100,39.53125_-120.90625,20373.8,channel
usgs_11413100,39.53125_-120.96875,11901.3,channel
usgs_11413100,39.53125_-121.03125,3589.8,channel
usgs_11413100,39.53125_-121.09375,1043.3,fallback
usgs_11413100,39.59375_-120.46875,73521.4,fallback
usgs_11413100,39.59375_-120.53125,65759.5,channel
usgs_11413100,39.59375_-120.59375,58697.3,channel
usgs_11413100,39.59375_-120.65625,51698.7,channel
usgs_11413100,39.59375_-120.71875,44283.7,channel
usgs_11413100,39.59375_-120.78125,38921.9,channel
usgs_11413100,39.59375_-120.84375,34781.2,channel
usgs_11413100,39.59375_-120.90625,23738.9,channel
usgs_11413100,39.59375_-120.96875,14683.7,channel
usgs_11413100,39.59375_-121.03125,12629.3,fallback
usgs_11413100,39.65625_-120.46875,75425.1,fallback
usgs_11413100,39.65625_-120.53125,70820.4,channel
usgs_11413100,39.65625_-120.59375,68951.9,channel
usgs_11413100,39.65625_-120.65625,69664.4,channel
usgs_11413100,39.65625_-120.71875,50924.0,channel
usgs_11413100,39.65625_-120.78125,46984.8,channel
usgs_11413100,39.65625_-120.84375,37488.5,channel
usgs_11413100,39.65625_-120.90625,26270.6,channel
usgs_11413100,39.65625_-120.96875,24573.4,fallback
usgs_11413100,39.71875_-120.59375,65138.1,fallback
usgs_11413100,39.71875_-120.71875,52534.8,fallback
usgs_11413100,39.71875_-120.78125,56042.4,channel
usgs_11413100,39.71875_-120.84375,36559.4,channel
usgs_11413100,39.71875_-120.90625,36521.9,fallback
usgs_11413320,39.53125_-121.09375,0.0,channel
usgs_11413320,39.59375_-121.09375,4911.3,fallback
usgs_11413323,39.53125_-121.09375,2166.2,fallback
usgs_11413323,39.53125_-121.15625,7680.7,fallback
usgs_11413323,39.59375_-121.09375,7568.6,fallback
usgs_11414000,39.28125_-120.34375,20560.3,fallback
usgs_11414000,39.28125_-120.40625,15093.0,fallback
usgs_11414000,39.28125_-120.46875,8247.2,channel
usgs_11414000,39.28125_-120.53125,2011.5,channel
usgs_11414000,39.28125_-120.59375,5399.3,fallback
usgs_11414000,39.34375_-120.34375,23305.4,channel
usgs_11414000,39.34375_-120.40625,15337.2,channel
usgs_11414000,39.34375_-120.46875,10797.6,channel
usgs_11414000,39.34375_-120.53125,212.6,channel
usgs_11414000,39.34375_-120.59375,3755.0,fallback
usgs_11414000,39.40625_-120.34375,22347.1,fallback
usgs_11414000,39.40625_-120.40625,17458.9,fallback
usgs_11418000,39.21875_-121.09375,23788.7,fallback
usgs_11418000,39.21875_-121.15625,15670.6,fallback
usgs_11418000,39.21875_-121.21875,7734.8,fallback
usgs_11418000,39.21875_-121.28125,2946.3,fallback
usgs_11418000,39.28125_-120.34375,122263.2,fallback
usgs_11418000,39.28125_-120.40625,114081.4,fallback
usgs_11418000,39.28125_-120.46875,108310.4,channel
usgs_11418000,39.28125_-120.53125,102074.7,channel
usgs_11418000,39.28125_-120.59375,89555.7,fallback
usgs_11418000,39.28125_-120.65625,81390.3,fallback
usgs_11418000,39.28125_-120.78125,65085.4,fallback
usgs_11418000,39.28125_-120.90625,48844.1,fallback
usgs_11418000,39.28125_-120.96875,40770.9,fallback
usgs_11418000,39.28125_-121.03125,31240.8,channel
usgs_11418000,39.28125_-121.09375,23347.1,channel
usgs_11418000,39.28125_-121.15625,14727.6,channel
usgs_11418000,39.28125_-121.21875,7142.0,channel
usgs_11418000,39.28125_-121.28125,1959.5,channel
usgs_11418000,39.34375_-120.34375,123368.6,channel
usgs_11418000,39.34375_-120.40625,115400.4,channel
usgs_11418000,39.34375_-120.46875,110860.8,channel
usgs_11418000,39.34375_-120.53125,100275.8,channel
usgs_11418000,39.34375_-120.59375,91799.2,channel
usgs_11418000,39.34375_-120.65625,81091.8,channel
usgs_11418000,39.34375_-120.71875,73597.8,channel
usgs_11418000,39.34375_-120.78125,65195.5,channel
usgs_11418000,39.34375_-120.84375,56842.9,channel
usgs_11418000,39.34375_-120.90625,49045.6,channel
usgs_11418000,39.34375_-120.96875,40180.7,channel
usgs_11418000,39.34375_-121.03125,32699.5,channel
usgs_11418000,39.34375_-121.09375,26512.0,channel
usgs_11418000,39.34375_-121.15625,17980.4,channel
usgs_11418000,39.34375_-121.21875,14741.8,channel
usgs_11418000,39.34375_-121.28125,18429.3,fallback
usgs_11418000,39.40625_-120.34375,125304.7,fallback
usgs_11418000,39.40625_-120.40625,117740.3,channel
usgs_11418000,39.40625_-120.46875,110543.5,channel
usgs_11418000,39.40625_-120.53125,109773.2,channel
usgs_11418000,39.40625_-120.59375,100753.9,channel
usgs_11418000,39.40625_-120.65625,83512.4,channel
usgs_11418000,39.40625_-120.71875,80030.7,channel
usgs_11418000,39.40625_-120.78125,74043.3,channel
usgs_11418000,39.40625_-120.84375,65385.9,channel
usgs_11418000,39.40625_-120.90625,57620.5,channel
usgs_11418000,39.40625_-120.96875,49741.7,channel
usgs_11418000,39.40625_-121.03125,38560.0,channel
usgs_11418000,39.40625_-121.09375,30537.7,channel
usgs_11418000,39.40625_-121.15625,29253.8,channel
usgs_11418000,39.40625_-121.21875,29876.0,fallback
usgs_11418000,39.46875_-120.40625,120356.3,fallback
usgs_11418000,39.46875_-120.46875,118912.0,channel
usgs_11418000,39.46875_-120.53125,110405.6,channel
usgs_11418000,39.46875_-120.59375,95375.1,channel
usgs_11418000,39.46875_-120.65625,90048.5,channel
usgs_11418000,39.46875_-120.71875,82302.8,channel
usgs_11418000,39.46875_-120.78125,73911.7,channel
usgs_11418000,39.46875_-120.84375,69711.4,channel
usgs_11418000,39.46875_-120.90625,62096.7,channel
usgs_11418000,39.46875_-120.96875,52027.8,channel
usgs_11418000,39.46875_-121.03125,43285.3,channel
usgs_11418000,39.46875_-121.09375,40200.5,channel
usgs_11418000,39.46875_-121.15625,38559.4,channel
usgs_11418000,39.46875_-121.21875,40233.7,fallback
usgs_11418000,39.53125_-120.40625,124195.7,fallback
usgs_11418000,39.53125_-120.46875,115506.9,channel
usgs_11418000,39.53125_-120.53125,107818.8,channel
usgs_11418000,39.53125_-120.59375,100845.6,channel
usgs_11418000,39.53125_-120.65625,112574.0,channel
usgs_11418000,39.53125_-120.71875,101776.7,channel
usgs_11418000,39.53125_-120.78125,94081.2,channel
usgs_11418000,39.53125_-120.84375,86014.1,channel
usgs_11418000,39.53125_-120.90625,78366.4,channel
usgs_11418000,39.53125_-120.96875,69893.9,channel
usgs_11418000,39.53125_-121.03125,61582.5,channel
usgs_11418000,39.53125_-121.09375,53693.7,channel
usgs_11418000,39.53125_-121.15625,50379.2,channel
usgs_11418000,39.53125_-121.21875,50687.4,fallback
usgs_11418000,39.59375_-120.46875,121641.1,fallback
usgs_11418000,39.59375_-120.53125,123752.1,channel
usgs_11418000,39.59375_-120.59375,116689.9,channel
usgs_11418000,39.59375_-120.65625,109691.3,channel
usgs_11418000,39.59375_-120.71875,102276.4,channel
usgs_11418000,39.59375_-120.78125,96914.6,channel
usgs_11418000,39.59375_-120.84375,92773.9,channel
usgs_11418000,39.59375_-120.90625,81731.6,channel
usgs_11418000,39.59375_-120.96875,72676.4,channel
usgs_11418000,39.59375_-121.03125,64971.2,channel
usgs_11418000,39.59375_-121.09375,66134.8,channel
usgs_11418000,39.65625_-120.46875,127222.9,fallback
usgs_11418000,39.65625_-120.53125,128813.1,channel
usgs_11418000,39.65625_-120.59375,126944.6,channel
usgs_11418000,39.65625_-120.65625,127657.0,channel
usgs_11418000,39.65625_-120.71875,108916.6,channel
usgs_11418000,39.65625_-120.78125,104977.4,channel
usgs_11418000,39.65625_-120.84375,95481.2,channel
usgs_11418000,39.65625_-120.90625,84263.2,channel
usgs_11418000,39.65625_-120.96875,80888.4,channel
usgs_11418000,39.65625_-121.03125,76798.2,channel
usgs_11418000,39.71875_-120.59375,120929.7,fallback
usgs_11418000,39.71875_-120.71875,109468.8,fallback
usgs_11418000,39.71875_-120.78125,114035.0,channel
usgs_11418000,39.71875_-120.84375,94552.0,channel
usgs_11418000,39.71875_-120.90625,92082.0,channel
usgs_11418000,39.71875_-120.96875,90917.7,channel
usgs_11418000,39.71875_-121.03125,87866.6,fallback
usgs_11418000,39.78125_-120.84375,108269.2,fallback
usgs_11418000,39.78125_-120.90625,104261.3,fallback
usgs_11426150,39.28125_-120.34375,0.0,channel
usgs_11426150,39.28125_-120.40625,3908.0,fallback
usgs_11427700,39.15625_-120.40625,9947.6,fallback
usgs_11427700,39.15625_-120.46875,3612.8,center
usgs_11427700,39.15625_-120.53125,7628.0,fallback
usgs_11427700,39.21875_-120.40625,16688.1,fallback
usgs_11433260,39.03125_-120.59375,14907.7,fallback
usgs_11433260,39.03125_-120.65625,7487.7,fallback
usgs_11433260,39.03125_-120.71875,1253.5,center
usgs_11433260,39.09375_-120.53125,24777.2,fallback
usgs_11433260,39.09375_-120.59375,21483.6,channel
usgs_11433260,39.09375_-120.65625,8706.5,channel
usgs_11433260,39.09375_-120.71875,6170.8,channel
usgs_11433260,39.15625_-120.53125,30329.9,channel
usgs_11433260,39.15625_-120.59375,23212.2,channel
