basin,lat,lon,area_weight,elev,flowlen,soil_class,veg_class,key
MRC,37.59375,-120.03125,1.39628937,627.3116010401196,53452.78858965316,6,6,37.59375_-120.03125
MRC,37.59375,-119.96875,1.3963891899999998,714.5067613635708,62620.79068297571,6,6,37.59375_-119.96875
MRC,37.59375,-119.90625,1.37304632,1061.2186083059455,73777.19786861232,6,6,37.59375_-119.90625
MRC,37.78125,-120.28125,0.00123855,707.6000000000001,43417.0,6,16,37.78125_-120.28125
MRC,37.71875,-120.34375,0.31974318999999995,379.1797805294931,28107.32950162285,7,4,37.71875_-120.34375
MRC,37.65625,-120.34375,0.01636414,353.0,27288.0,7,4,37.65625_-120.34375
MRC,37.53125,-120.34375,0.18959669,151.46545058355184,583.489332751537,11,4,37.53125_-120.34375
MRC,37.53125,-120.28125,1.18901983,227.89464781256004,2288.7638323155634,7,4,37.53125_-120.28125
MRC,37.53125,-120.21875,0.03700794,344.0,14544.0,0,4,37.53125_-120.21875
MRC,37.53125,-120.15625,0.00571197,857.0,29212.0,0,4,37.53125_-120.15625
MRC,37.53125,-120.09375,0.03874762,1148.0,56932.0,6,4,37.53125_-120.09375
MRC,37.46875,-120.28125,0.26276736,179.26242273774034,5281.95250418469,11,4,37.46875_-120.28125
MRC,37.78125,-120.15625,0.838475,1021.4841806136141,46889.83515050538,6,6,37.78125_-120.15625
MRC,37.84375,-120.03125,0.03439938,994.7486704702237,91267.50106251915,6,6,37.84375_-120.03125
MRC,37.78125,-120.03125,1.3137162999999998,995.7736182461922,80192.8154534202,6,6,37.78125_-120.03125
MRC,37.78125,-119.96875,0.72233411,1259.7764099219958,84318.12310967843,6,6,37.78125_-119.96875
MRC,37.78125,-119.90625,0.27312657,1460.3237092605088,88122.8080996294,6,7,37.78125_-119.90625
MRC,37.78125,-119.84375,0.34645322,1741.845285663675,94243.61385060874,1,6,37.78125_-119.84375
MRC,37.78125,-119.78125,0.36135583,2031.2512977028762,111189.70868033316,1,3,37.78125_-119.78125
MRC,37.71875,-119.78125,1.39398541,1545.549150317147,98484.80589293256,6,7,37.71875_-119.78125
MRC,37.84375,-120.09375,0.13289147,990.0,91568.0,6,6,37.84375_-120.09375
MRC,37.78125,-120.09375,1.20960159,959.0,81469.0,6,6,37.78125_-120.09375
MRC,37.65625,-119.65625,1.3952003300000002,2150.1221879226473,113603.77053148346,1,3,37.65625_-119.65625
MRC,37.46875,-119.71875,0.02859075,1843.0,132343.0,0,3,37.46875_-119.71875
MRC,37.46875,-119.53125,0.8229548200000001,2315.7687166593178,146960.78764669,1,3,37.46875_-119.53125
MRC,37.71875,-119.71875,1.3939227,1599.1682044635616,107770.24655235186,6,3,37.71875_-119.71875
MRC,37.71875,-119.65625,1.3939405699999998,1908.8855202987602,114067.79794632852,1,3,37.71875_-119.65625
MRC,37.71875,-119.46875,1.39396422,2469.2451059396635,141000.85172124434,6,16,37.71875_-119.46875
MRC,37.71875,-119.40625,1.39402391,2720.482578709859,148822.96145486485,7,16,37.71875_-119.40625
MRC,37.65625,-119.59375,1.3951394000000001,2230.8510543605894,126331.41161373552,6,3,37.65625_-119.59375
MRC,37.65625,-119.53125,1.39519853,2331.4660034583035,138011.78088253865,6,3,37.65625_-119.53125
MRC,37.65625,-119.46875,1.3951323900000001,2502.0549295038586,145108.39811828898,6,3,37.65625_-119.46875
MRC,37.65625,-119.40625,1.39519679,3108.3703499561516,154444.5687437039,6,16,37.65625_-119.40625
MRC,37.59375,-119.59375,1.39636394,2333.376983231177,130963.38317605079,1,3,37.59375_-119.59375
MRC,37.59375,-119.53125,1.3963055500000001,2639.0463519965238,138341.4585281495,6,16,37.59375_-119.53125
MRC,37.59375,-119.46875,1.39624159,2703.79190521033,149292.83858795525,7,16,37.59375_-119.46875
MRC,37.53125,-119.53125,1.44716821,2261.8016625655423,138464.29889502618,1,3,37.53125_-119.53125
MRC,37.53125,-119.46875,1.25979899,2430.174464459604,146277.84498416688,6,3,37.53125_-119.46875
MRC,37.53125,-119.40625,0.22029778,2738.0344146908787,155819.468932415,6,16,37.53125_-119.40625
MRC,37.46875,-119.46875,0.20010574,2576.9538465013547,151194.83215084183,6,3,37.46875_-119.46875
MRC,37.59375,-119.40625,1.25826714,2843.8052954239906,156994.69278808314,7,16,37.59375_-119.40625
MRC,37.78125,-119.71875,0.82911804,2174.1145266601607,115720.44756669388,1,16,37.78125_-119.71875
MRC,37.78125,-119.65625,1.3928431700000001,2465.4504608584184,116860.50914950459,6,16,37.78125_-119.65625
MRC,37.78125,-119.59375,1.3928475699999998,2240.526066495561,126245.86396118707,6,16,37.78125_-119.59375
MRC,37.71875,-119.59375,1.3939096800000002,1922.2187703008128,123255.70629853147,6,3,37.71875_-119.59375
MRC,37.71875,-119.53125,1.39405633,2038.2009502370681,131244.15836145586,6,16,37.71875_-119.53125
MRC,37.78125,-119.53125,1.3928057900000002,2225.5763621717856,131356.89435731742,6,16,37.78125_-119.53125
MRC,37.90625,-119.59375,0.19384915,2689.0,145288.0,6,16,37.90625_-119.59375
MRC,37.90625,-119.53125,0.36860181,2837.0,145403.0,7,16,37.90625_-119.53125
MRC,37.84375,-119.65625,0.50251762,2581.0,124167.0,6,16,37.84375_-119.65625
MRC,37.84375,-119.59375,1.17691863,2425.0,136001.0,6,16,37.84375_-119.59375
MRC,37.84375,-119.53125,1.3784557,2783.0,141759.0,6,16,37.84375_-119.53125
MRC,37.84375,-119.46875,1.18477873,2703.0,144233.0,7,16,37.84375_-119.46875
MRC,37.84375,-119.40625,0.78921641,2981.0,150443.0,6,16,37.84375_-119.40625
MRC,37.84375,-119.34375,0.13362466,3127.0,160992.0,10,16,37.84375_-119.34375
MRC,37.78125,-119.46875,1.39279164,2621.0,139558.0,6,16,37.78125_-119.46875
MRC,37.78125,-119.40625,1.39279164,2797.0,149800.0,10,16,37.78125_-119.40625
MRC,37.78125,-119.34375,1.2364678,3157.555016717783,157587.42219401107,10,16,37.78125_-119.34375
MRC,37.78125,-119.28125,0.17559193,3509.2355898132673,165041.69168896315,9,3,37.78125_-119.28125
MRC,37.71875,-119.34375,1.3939685,2963.0,156568.0,10,16,37.71875_-119.34375
MRC,37.71875,-119.28125,0.97657612,3372.3389381567104,165797.65736977063,9,16,37.71875_-119.28125
MRC,37.65625,-119.34375,1.15976453,2982.7134030991624,162958.57195225655,10,16,37.65625_-119.34375
MRC,37.65625,-119.28125,0.15621263,3220.8818514226414,167877.09257113206,10,16,37.65625_-119.28125
MRC,37.59375,-119.34375,0.01042179,3266.0,166150.0,6,3,37.59375_-119.34375
MIL,37.28125,-119.65625,0.16317679000000002,1012.0295068924937,41303.808262988874,6,6,37.28125_-119.65625
MIL,37.28125,-119.59375,0.53273355,1105.2980756702857,41410.830308096796,6,6,37.28125_-119.59375
MIL,37.21875,-119.65625,0.5013538399999999,710.1303978044729,32166.39965015527,6,3,37.21875_-119.65625
MIL,37.21875,-119.59375,0.9021042,702.2437801641984,32418.992613225837,7,3,37.21875_-119.59375
MIL,37.21875,-119.53125,0.9021356300000001,845.6774606275112,39665.966873961064,7,7,37.21875_-119.53125
MIL,37.21875,-119.46875,0.90214745,1016.5656961619744,69408.12125765029,6,7,37.21875_-119.46875
MIL,37.21875,-119.40625,0.90213759,1491.8837524107603,68969.14523831115,1,7,37.21875_-119.40625
MIL,37.15625,-119.71875,0.21801848000000001,462.61440846665835,24046.478646213844,7,6,37.15625_-119.71875
MIL,37.15625,-119.65625,0.90015548,514.3893827652973,22234.737189446427,7,3,37.15625_-119.65625
MIL,37.15625,-119.59375,0.90285444,650.3411311794623,28561.581062480014,6,6,37.15625_-119.59375
MIL,37.15625,-119.53125,0.9029315,533.7146783559992,36280.70059480703,7,3,37.15625_-119.53125
MIL,37.15625,-119.46875,0.90284636,632.6934703818267,49511.57212171737,7,3,37.15625_-119.46875
MIL,37.15625,-119.40625,0.9028481300000001,808.2611831515894,63675.34616785438,7,3,37.15625_-119.40625
MIL,37.15625,-119.34375,1.03125577,1244.2131895756568,73570.4842150362,7,3,37.15625_-119.34375
MIL,37.09375,-119.71875,0.1895229,397.3321455085375,20856.189415632623,7,3,37.09375_-119.71875
MIL,37.09375,-119.65625,0.80483803,339.747085547138,13440.218353039307,7,3,37.09375_-119.65625
MIL,37.09375,-119.59375,0.90362861,504.2743141122989,17178.74939838392,7,3,37.09375_-119.59375
MIL,37.09375,-119.53125,0.90359718,538.2144342681547,25980.456694585962,7,3,37.09375_-119.53125
MIL,37.09375,-119.46875,0.90358571,744.6491450379399,39027.6096093972,7,3,37.09375_-119.46875
MIL,37.03125,-119.71875,0.10790479,196.93027862803865,1506.9039128846828,0,14,37.03125_-119.71875
MIL,37.03125,-119.65625,0.8487730200000001,266.27757512838946,3489.043176183899,7,3,37.03125_-119.65625
MIL,37.03125,-119.59375,0.49936400999999997,351.5315507619382,10033.57846944156,7,3,37.03125_-119.59375
MIL,37.03125,-119.53125,0.25513178,485.0,25856.0,7,3,37.03125_-119.53125
MIL,37.03125,-119.46875,0.56652682,615.8863914686334,34890.85083698244,7,3,37.03125_-119.46875
MIL,37.03125,-119.40625,0.25801412,817.8330058060387,43522.983879525666,7,3,37.03125_-119.40625
MIL,36.96875,-119.65625,0.11002789,225.39119317838413,3921.377786395795,11,3,36.96875_-119.65625
MIL,36.96875,-119.59375,0.01769343,392.7816155488224,10221.65179221892,0,3,36.96875_-119.59375
MIL,36.96875,-119.71875,0.02461062,178.70596961799419,814.4673892815376,8,3,36.96875_-119.71875
MIL,37.40625,-119.59375,0.07632933,1661.3836458409892,96904.9751031484,1,3,37.40625_-119.59375
MIL,37.40625,-119.53125,0.89986826,1878.2555913573392,95066.65591832297,1,7,37.40625_-119.53125
MIL,37.40625,-119.46875,0.89984293,2236.389685953303,95582.55607813688,1,16,37.40625_-119.46875
MIL,37.34375,-119.59375,0.3692413,1190.7657133153848,89182.24858568097,6,7,37.34375_-119.59375
MIL,37.34375,-119.53125,0.90067282,1463.2488428372912,84325.53809213427,1,3,37.34375_-119.53125
MIL,37.28125,-119.53125,0.90133299,1094.8185846387362,53959.21723071514,6,7,37.28125_-119.53125
MIL,37.28125,-119.46875,0.9013367199999999,1560.7510371817543,76964.37118224808,1,3,37.28125_-119.46875
MIL,37.28125,-119.34375,0.9013633799999999,1298.2045093844395,90333.36002533187,1,7,37.28125_-119.34375
MIL,37.28125,-119.28125,0.90137417,2064.6035185033093,92539.4691641652,1,3,37.28125_-119.28125
MIL,37.21875,-119.34375,0.90216915,1097.1653389167652,78156.94410085957,7,3,37.21875_-119.34375
MIL,37.21875,-119.28125,0.90206838,1659.0214137646635,85589.8000752892,6,7,37.21875_-119.28125
MIL,37.15625,-119.28125,0.90290951,1761.883655207043,81956.9847306404,1,3,37.15625_-119.28125
MIL,37.09375,-119.40625,0.8788890500000001,1193.052483018192,44127.63332453625,6,7,37.09375_-119.40625
MIL,37.09375,-119.34375,0.84639694,1464.3282029233237,75668.11038834805,6,7,37.09375_-119.34375
MIL,37.09375,-119.28125,0.5292453199999999,1717.893042417456,85501.07647540465,1,3,37.09375_-119.28125
MIL,37.03125,-119.34375,0.00482148,1524.0,82571.0,6,7,37.03125_-119.34375
MIL,37.46875,-119.59375,0.00911458,1893.0,108384.0,1,3,37.46875_-119.59375
MIL,37.46875,-119.53125,0.37012292,2151.1497990721564,110137.32098182409,1,3,37.46875_-119.53125
MIL,37.40625,-119.40625,0.8998928900000001,1706.5294690460328,109411.85895304718,6,3,37.40625_-119.40625
MIL,37.34375,-119.46875,0.90064509,1857.2677023310036,83737.22220127797,1,3,37.34375_-119.46875
MIL,37.34375,-119.40625,0.9006142,1925.7478247622569,96165.63900566968,1,16,37.34375_-119.40625
MIL,37.28125,-119.40625,0.9013915399999999,1837.2077180688873,79496.48403948855,1,7,37.28125_-119.40625
MIL,37.21875,-119.21875,0.9342306999999999,2119.9526545530994,93932.10971370348,1,16,37.21875_-119.21875
MIL,37.15625,-119.21875,0.88613984,2183.3681956450573,91382.16001155076,6,16,37.15625_-119.21875
MIL,37.09375,-119.21875,0.35641132,1960.1725188751018,91598.68723967578,7,16,37.09375_-119.21875
MIL,37.53125,-119.46875,0.0885043,2575.3816537727544,131031.69477042358,6,3,37.53125_-119.46875
MIL,37.53125,-119.40625,0.75676482,2548.3491658610665,127817.30863095618,6,3,37.53125_-119.40625
MIL,37.46875,-119.46875,0.7705239,2267.341196502795,118604.50160502484,1,3,37.46875_-119.46875
MIL,37.46875,-119.09375,0.8991746199999999,2692.9117275240715,135773.84931749964,6,16,37.46875_-119.09375
MIL,37.46875,-119.03125,0.8991041100000001,3137.7760438888436,147255.93020011886,6,16,37.46875_-119.03125
MIL,37.46875,-118.96875,0.96314295,3065.242345230269,165165.704192197,10,16,37.46875_-118.96875
MIL,37.40625,-119.09375,0.89987169,2290.3370084572834,138503.51451983117,1,3,37.40625_-119.09375
MIL,37.40625,-119.03125,0.8999261,2654.0697555610404,145899.24852081743,6,3,37.40625_-119.03125
MIL,37.40625,-118.96875,0.89989447,2632.477622970613,162095.01621656812,6,3,37.40625_-118.96875
MIL,37.34375,-119.28125,0.90064302,1444.0762650778106,99356.58438631991,7,16,37.34375_-119.28125
MIL,37.34375,-119.21875,0.9006627700000001,2008.6000791617043,111933.49708188782,7,16,37.34375_-119.21875
MIL,37.34375,-119.15625,0.9006433899999999,2396.6035568972534,121313.034793216,6,3,37.34375_-119.15625
MIL,37.34375,-119.09375,0.90063402,2180.046697059034,137390.64421512748,6,16,37.34375_-119.09375
MIL,37.34375,-119.03125,0.9006313800000001,2143.3793239804727,149402.56965313602,6,16,37.34375_-119.03125
MIL,37.34375,-118.96875,0.90062564,2456.908807326427,158218.71994660288,7,3,37.34375_-118.96875
MIL,37.34375,-118.90625,0.90069826,3045.5491123298057,167288.70741097024,10,16,37.34375_-118.90625
MIL,37.28125,-119.21875,0.90137103,2590.2901166459724,103733.47844481979,1,3,37.28125_-119.21875
MIL,37.28125,-119.15625,0.9013747799999999,2597.8985452754737,105658.86670411391,6,16,37.28125_-119.15625
MIL,37.28125,-119.09375,0.90139643,2733.2771930658746,112693.11320902393,6,16,37.28125_-119.09375
MIL,37.28125,-119.03125,0.9013797800000001,2802.658949438604,127350.95124104069,6,2,37.28125_-119.03125
MIL,37.28125,-118.96875,1.0616703600000001,2401.074536459697,161648.86002113685,6,16,37.28125_-118.96875
MIL,37.28125,-118.90625,0.90138036,3074.2981019577574,168500.53558173822,10,3,37.28125_-118.90625
MIL,37.28125,-118.84375,0.90143517,3367.768858463776,181889.9630769454,10,16,37.28125_-118.84375
MIL,37.21875,-119.15625,0.90208781,2411.528909674547,102004.17131912024,6,3,37.21875_-119.15625
MIL,37.21875,-119.09375,0.90215125,2693.173870988928,111533.9965464882,6,2,37.21875_-119.09375
MIL,37.21875,-118.84375,0.90210126,2855.2416957160663,182166.3541384589,10,16,37.21875_-118.84375
MIL,37.15625,-119.15625,0.49834429,2437.339832287433,100924.09927881384,6,3,37.15625_-119.15625
MIL,37.15625,-119.09375,0.25129517,2769.5421499346767,110582.96921198285,6,16,37.15625_-119.09375
MIL,37.40625,-119.15625,0.89992333,2069.408090375877,121537.04738442552,6,16,37.40625_-119.15625
MIL,37.21875,-118.96875,0.78406055,2777.4022723245034,136590.92310564534,6,2,37.21875_-118.96875
MIL,37.21875,-118.90625,0.68303813,2745.386318989249,174700.653112499,7,16,37.21875_-118.90625
MIL,37.59375,-119.40625,0.08874726,3020.905939856622,150566.62504149426,10,3,37.59375_-119.40625
MIL,37.59375,-119.34375,0.8909533000000001,2818.8482806113407,143265.70771203158,10,16,37.59375_-119.34375
MIL,37.53125,-119.34375,0.8983445300000001,2520.8922004790297,127333.59129266362,6,2,37.53125_-119.34375
MIL,37.53125,-119.28125,0.8984425599999999,2206.672462065911,127211.85549542532,1,3,37.53125_-119.28125
MIL,37.53125,-119.21875,0.8983455199999999,2006.7898332369934,126585.35621484484,6,3,37.53125_-119.21875
MIL,37.46875,-119.34375,0.89912508,2036.1114660821163,118140.11379774881,6,3,37.46875_-119.34375
MIL,37.46875,-119.28125,0.93106578,2053.1382928819485,117147.30750676928,6,2,37.46875_-119.28125
MIL,37.46875,-119.21875,0.89911575,1607.1797489255416,118587.47595809549,6,16,37.46875_-119.21875
MIL,37.21875,-119.03125,0.93413996,2872.200000008564,118921.56111114228,6,2,37.21875_-119.03125
MIL,37.15625,-119.03125,0.11878516,2851.724032530663,123716.71211757428,6,2,37.15625_-119.03125
MIL,37.15625,-118.96875,0.01235474,2985.4934818539277,130612.8442759621,6,16,37.15625_-118.96875
MIL,37.53125,-119.15625,0.93031406,2068.0186677281863,131208.16380776832,6,16,37.53125_-119.15625
MIL,37.53125,-119.09375,0.8983553,2331.915960555918,144764.8229372833,6,3,37.53125_-119.09375
MIL,37.46875,-119.40625,0.89907412,2014.6429406398663,118121.84588284002,6,3,37.46875_-119.40625
MIL,37.46875,-119.15625,0.8990889899999999,2151.050030876254,127165.2993125408,1,16,37.46875_-119.15625
MIL,37.40625,-119.34375,0.8998463699999999,1553.5889560681344,106604.47765875858,6,16,37.40625_-119.34375
MIL,37.40625,-119.28125,0.8999097300000001,1508.837957547142,108250.84898416421,6,16,37.40625_-119.28125
MIL,37.40625,-119.21875,0.89984647,1982.503130628495,112511.62102209503,6,16,37.40625_-119.21875
MIL,37.34375,-119.34375,0.9007135,1298.520786687443,96279.0011705498,6,16,37.34375_-119.34375
MIL,37.59375,-119.21875,0.89762982,2400.2011322663056,138632.2108816639,1,3,37.59375_-119.21875
MIL,37.59375,-119.15625,0.89759649,2730.009518820645,141244.35426081045,6,3,37.59375_-119.15625
MIL,37.59375,-119.09375,0.89761848,2422.7618999332544,146519.06309313062,6,16,37.59375_-119.09375
MIL,37.71875,-119.28125,0.15313531000000002,3465.348797739724,160288.95461275388,9,3,37.71875_-119.28125
MIL,37.65625,-119.34375,0.1513289,3155.3610645421995,150771.71081307007,10,16,37.65625_-119.34375
MIL,37.65625,-119.28125,0.79648365,3019.379278821354,154302.5023296586,10,3,37.65625_-119.28125
MIL,37.65625,-119.21875,0.89686486,2882.018604675848,151024.60196818283,10,3,37.65625_-119.21875
MIL,37.65625,-119.15625,0.8969128,3067.957528680603,154975.0370836719,7,3,37.65625_-119.15625
MIL,37.65625,-119.09375,0.89161914,2643.3061023566634,156248.220953063,6,16,37.65625_-119.09375
MIL,37.65625,-119.03125,0.1216752,2934.383108061462,158899.46253254567,10,3,37.65625_-119.03125
MIL,37.59375,-119.28125,0.89761221,2653.2350001789746,138424.9566064058,6,3,37.59375_-119.28125
MIL,37.59375,-119.03125,0.56668388,2866.696695025099,152501.36594621325,6,16,37.59375_-119.03125
MIL,37.59375,-118.96875,0.02713624,3325.013309139365,163193.59438448361,7,3,37.59375_-118.96875
MIL,37.53125,-119.03125,0.8983974,2718.8814191136353,151139.93971175785,6,16,37.53125_-119.03125
MIL,37.53125,-118.96875,0.87453351,3035.9515307080687,159783.1848590456,7,16,37.53125_-118.96875
MIL,37.53125,-118.90625,0.50168608,3347.131391726077,168833.0284097976,10,16,37.53125_-118.90625
MIL,37.46875,-118.90625,0.8990859,3221.436346337986,169014.6372501782,10,16,37.46875_-118.90625
MIL,37.46875,-118.84375,0.69885423,3336.8047414265493,177504.14644393008,9,16,37.46875_-118.84375
MIL,37.46875,-118.78125,0.45429444,3335.0,184029.0,10,16,37.46875_-118.78125
MIL,37.40625,-118.90625,1.34790146,2925.281078425421,167114.31330746537,7,16,37.40625_-118.90625
MIL,37.40625,-118.84375,0.8998816,3210.0,175927.0,10,16,37.40625_-118.84375
MIL,37.40625,-118.78125,0.47141452,3573.0,184553.0,10,16,37.40625_-118.78125
MIL,37.34375,-118.84375,0.90063174,3342.0,175831.0,9,16,37.34375_-118.84375
MIL,37.34375,-118.78125,0.6144579,3610.0,185661.0,9,16,37.34375_-118.78125
MIL,37.34375,-118.71875,0.09560054,3515.0,206012.0,9,16,37.34375_-118.71875
MIL,37.28125,-118.78125,0.90138081,3304.0,187234.0,10,16,37.28125_-118.78125
MIL,37.28125,-118.71875,0.86335608,3463.0,201532.0,9,16,37.28125_-118.71875
MIL,37.28125,-118.65625,0.11266338,3699.0,210173.0,9,16,37.28125_-118.65625
MIL,37.21875,-118.78125,0.9021288,3258.0,191772.0,10,16,37.21875_-118.78125
MIL,37.21875,-118.71875,0.9021288,3506.0,200068.0,9,16,37.21875_-118.71875
MIL,37.21875,-118.65625,0.12409987,3730.0,209102.0,9,16,37.21875_-118.65625
MIL,37.15625,-118.90625,0.00016045,3290.0,190375.0,10,16,37.15625_-118.90625
MIL,37.15625,-118.84375,0.09552333,3376.0,189736.0,10,16,37.15625_-118.84375
MIL,37.15625,-118.78125,0.7764386,3232.0,195760.0,10,16,37.15625_-118.78125
MIL,37.15625,-118.71875,0.90287572,3384.0,200199.0,9,16,37.15625_-118.71875
MIL,37.15625,-118.65625,0.29899483,3711.0,208339.0,9,16,37.15625_-118.65625
MIL,37.09375,-118.78125,0.16062682,3352.0,204223.0,10,16,37.09375_-118.78125
MIL,37.09375,-118.71875,0.41425907,3558.0,205217.0,9,16,37.09375_-118.71875
MIL,37.09375,-118.65625,0.06279271,3620.0,214209.0,9,16,37.09375_-118.65625
MIL,37.71875,-119.21875,0.53740276,3276.0,159261.0,9,3,37.71875_-119.21875
MIL,37.71875,-119.15625,0.68106637,2980.0,169458.0,6,3,37.71875_-119.15625
MIL,37.71875,-119.09375,0.28533173,2894.0,165479.0,6,3,37.71875_-119.09375
MIL,37.53125,-118.84375,0.02236727,3684.0,177835.0,10,3,37.53125_-118.84375
PNF,37.03125,-119.34375,0.91167658,1119.5866294382597,36942.58694191749,6,7,37.03125_-119.34375
PNF,36.96875,-119.40625,0.31823858,642.7282198154605,33412.80759548387,7,7,36.96875_-119.40625
PNF,36.96875,-119.34375,0.9655589800000001,610.2240402859699,27187.710101862445,7,6,36.96875_-119.34375
PNF,36.96875,-119.28125,0.9669479,822.6515357238999,24606.17567375657,6,3,36.96875_-119.28125
PNF,36.96875,-119.21875,0.96689947,846.0274586974383,27502.179825199408,6,3,36.96875_-119.21875
PNF,36.96875,-119.15625,0.96695894,1273.5516109401706,36211.77915060178,6,7,36.96875_-119.15625
PNF,36.96875,-119.09375,0.9669066399999999,1808.17459140626,48961.74963338756,1,7,36.96875_-119.09375
PNF,36.90625,-119.34375,0.81224921,555.815345551398,10093.064536904874,6,6,36.90625_-119.34375
PNF,36.90625,-119.28125,0.96779299,453.8382765099384,9229.78057582335,7,6,36.90625_-119.28125
PNF,36.90625,-119.21875,0.9677806600000001,687.574789529272,17901.984303251113,7,3,36.90625_-119.21875
PNF,36.90625,-119.15625,0.96770455,740.7264338480169,29441.17379588636,7,3,36.90625_-119.15625
PNF,36.90625,-119.09375,0.96775579,1031.9394135683756,39324.83908644969,6,7,36.90625_-119.09375
PNF,36.84375,-119.34375,0.3104098,352.84967929491916,1460.5925005267231,0,14,36.84375_-119.34375
PNF,36.84375,-119.28125,0.83661808,433.5839274953273,2183.0241197871314,7,6,36.84375_-119.28125
PNF,36.84375,-119.21875,0.77751489,655.8416356116345,11217.36172845513,7,3,36.84375_-119.21875
PNF,36.84375,-119.15625,0.50654726,774.4024342763199,19687.71786820049,6,6,36.84375_-119.15625
PNF,36.84375,-119.09375,0.96851944,685.012042845521,38299.85088190899,6,6,36.84375_-119.09375
PNF,36.90625,-119.40625,0.25922169,615.4540241212069,32464.80830072514,7,7,36.90625_-119.40625
PNF,36.78125,-119.28125,0.00068902,699.0,8763.0,0,6,36.78125_-119.28125
PNF,37.09375,-119.34375,0.06111563,1679.128774914044,46347.683816562145,1,3,37.09375_-119.34375
PNF,37.09375,-119.28125,0.39991872,1537.1092484492847,45546.84062411482,6,7,37.09375_-119.28125
PNF,37.09375,-119.21875,0.58460563,1907.8932938603414,44650.68572656408,7,16,37.09375_-119.21875
PNF,37.03125,-119.40625,0.033664719999999995,1078.1836854725068,42946.021128350396,0,7,37.03125_-119.40625
PNF,37.03125,-119.28125,0.9661580099999999,1235.6749817351304,36450.94537837553,6,7,37.03125_-119.28125
PNF,37.03125,-119.21875,0.96616173,1367.292890984204,35996.95065651172,1,7,37.03125_-119.21875
PNF,36.71875,-118.90625,0.46992486,2074.6309685339907,80371.2090300777,1,3,36.71875_-118.90625
PNF,36.90625,-119.03125,0.9677418799999999,1427.7660269905857,49820.509423649215,6,3,36.90625_-119.03125
PNF,36.84375,-119.03125,0.96852582,904.5136583658658,45045.49830342159,6,7,36.84375_-119.03125
PNF,36.78125,-119.15625,0.00017225,1467.0,49553.0,0,6,36.78125_-119.15625
PNF,36.78125,-119.09375,0.55291648,1156.8263235344332,47680.99593037993,6,7,36.78125_-119.09375
PNF,36.78125,-119.03125,0.84370043,1336.2144357920974,51734.41879380102,1,7,36.78125_-119.03125
PNF,36.78125,-118.96875,0.96933334,1929.5417397899469,58760.138067385575,1,3,36.78125_-118.96875
PNF,36.78125,-118.90625,0.96932447,1770.4688640842833,72576.68864084283,1,3,36.78125_-118.90625
PNF,36.78125,-118.84375,0.96930871,2022.772134246065,75404.67363559542,1,3,36.78125_-118.84375
PNF,36.71875,-119.03125,0.06758873,1665.7553410161722,61166.97544235555,1,7,36.71875_-119.03125
PNF,36.71875,-118.96875,0.37385821,1950.8648738515064,62352.30934647657,1,3,36.71875_-118.96875
PNF,36.71875,-118.84375,0.67980144,2364.118619651644,82398.53496750462,6,16,36.71875_-118.84375
PNF,37.03125,-119.15625,0.9661614700000001,1798.2355126726386,40144.77375455678,1,3,37.03125_-119.15625
PNF,37.03125,-119.09375,0.9661493200000001,2099.4083278659245,59987.51825935146,1,3,37.03125_-119.09375
PNF,36.96875,-119.03125,0.96695288,2168.375068152235,56597.187010984446,1,3,36.96875_-119.03125
PNF,36.84375,-118.96875,0.96853345,1236.31338425121,53107.61455957974,1,7,36.84375_-118.96875
PNF,36.84375,-118.90625,0.96852006,1296.2497506040297,60981.545417975125,6,7,36.84375_-118.90625
PNF,36.84375,-118.84375,0.96848581,1306.488484947446,69919.96685008735,6,3,36.84375_-118.84375
PNF,36.84375,-118.78125,0.96852483,2153.9150170471103,77485.857927535,6,7,36.84375_-118.78125
PNF,36.84375,-118.71875,0.9685249499999999,2383.7640935114787,86042.11013085414,1,7,36.84375_-118.71875
PNF,36.84375,-118.65625,0.96855972,2638.630980472737,98106.44800435226,7,3,36.84375_-118.65625
PNF,36.78125,-118.78125,0.9692930599999999,1891.8487490563487,81459.74666301646,1,3,36.78125_-118.78125
PNF,36.78125,-118.71875,0.96934965,2073.1340365573974,88174.81854204003,6,2,36.78125_-118.71875
PNF,36.78125,-118.65625,0.9693113000000001,2035.3943815469806,95471.34566864122,6,3,36.78125_-118.65625
PNF,36.78125,-118.59375,0.96934583,2195.9255137560144,102479.42384276829,6,3,36.78125_-118.59375
PNF,37.09375,-119.15625,0.9653630599999999,2079.264765776308,65449.207425225075,7,3,37.09375_-119.15625
PNF,37.09375,-119.09375,0.9653562100000002,2519.6641616776874,69276.3059041698,7,2,37.09375_-119.09375
PNF,37.03125,-119.03125,0.96612353,2375.815617108508,64963.397946482066,6,2,37.03125_-119.03125
PNF,36.96875,-118.96875,0.9669007199999999,2103.64795024664,59019.41215723783,1,16,36.96875_-118.96875
PNF,36.90625,-118.96875,0.96774773,1851.4613120508172,54781.24731520683,1,3,36.90625_-118.96875
PNF,36.90625,-118.90625,0.96772915,2332.8962147828242,64155.87932493302,6,16,36.90625_-118.90625
PNF,36.90625,-118.84375,0.9677822300000001,2382.93070024648,77858.89508795795,6,3,36.90625_-118.84375
PNF,37.15625,-119.15625,0.43220939,2413.4408154112525,74989.92455925123,6,16,37.15625_-119.15625
