basin,model,dp,dt,annual,freshet,q999,q30,pct_annual,pct_freshet,pct_q999,pct_q30
FOL,noah_ca (physics),0.1,4.0,2882.5251,804.5829,33.7702,0.2898,10.3541,-19.9521,14.7265,2.0854
MKM,noah_ca (physics),0.1,4.0,834.3574,248.4557,37.1533,0.2175,9.6363,-36.4622,35.0236,-7.9882
NHG,noah_ca (physics),0.1,4.0,184.3973,50.7087,15.5094,0.0481,14.8015,13.9983,12.2745,17.1467
NML,noah_ca (physics),0.1,4.0,1309.1601,429.4787,38.8629,0.2144,9.3522,-39.1271,60.1621,-7.0856
TLG,noah_ca (physics),0.1,4.0,1949.2378,710.4592,35.511,0.1474,9.4166,-35.5503,97.5219,-9.5812
MRC,noah_ca (physics),0.1,4.0,1174.8592,422.4158,26.7016,0.1796,9.7196,-33.854,75.0818,6.7381
MIL,noah_ca (physics),0.1,4.0,1730.179,845.6232,22.034,0.1413,8.2154,-24.6523,70.2368,-4.7416
PNF,noah_ca (physics),0.1,4.0,1753.989,873.97,28.3062,0.1748,7.9202,-25.5222,87.7284,3.281
TRM,noah_ca (physics),0.1,4.0,457.9205,171.196,22.2355,0.1293,9.2883,-28.8121,48.7427,4.7386
SCC,noah_ca (physics),0.1,4.0,308.5683,110.122,19.016,0.1779,11.0478,-5.6658,18.7469,14.7006
ISB,noah_ca (physics),0.1,4.0,1117.411,488.2415,11.6931,0.0976,7.5746,-21.0195,58.4248,0.5595
SHA,noah_ca (physics),0.15,0.0,6303.1557,2042.9908,12.3194,0.3613,25.4404,25.5114,22.5676,33.0822
BND,noah_ca (physics),0.15,0.0,8719.9478,2700.5764,14.136,0.3145,26.8892,26.4857,21.5419,33.607
ORO,noah_ca (physics),0.15,0.0,5101.9228,1635.039,24.6021,0.3539,25.4885,25.1541,20.4314,34.3956
YRS,noah_ca (physics),0.15,0.0,2765.0014,1027.7503,47.5993,0.7706,22.8495,21.8609,19.9016,32.1709
FOL,noah_ca (physics),0.15,0.0,3271.634,1240.9868,36.3377,0.38,25.2507,23.4657,23.4489,33.8853
MKM,noah_ca (physics),0.15,0.0,950.476,478.8554,33.846,0.3222,24.8946,22.4581,23.0043,36.2825
NHG,noah_ca (physics),0.15,0.0,221.9273,62.1219,17.2236,0.0683,38.1669,39.6563,24.6838,66.3426
NML,noah_ca (physics),0.15,0.0,1492.1893,860.3993,30.7853,0.3088,24.6403,21.9502,26.8726,33.854
TLG,noah_ca (physics),0.15,0.0,2221.8447,1344.7202,23.379,0.2107,24.7189,21.9871,30.0405,29.2502
MRC,noah_ca (physics),0.15,0.0,1345.9459,784.0277,20.3152,0.2198,25.6973,22.7707,33.2066,30.6271
MIL,noah_ca (physics),0.15,0.0,2020.6719,1395.9626,14.8622,0.191,26.3845,24.3847,14.8265,28.7884
PNF,noah_ca (physics),0.15,0.0,2040.4422,1453.2127,17.6408,0.219,25.5452,23.8395,16.9952,29.4356
TRM,noah_ca (physics),0.15,0.0,542.6986,306.1361,20.8697,0.169,29.5216,27.2997,39.6067,36.8748
SCC,noah_ca (physics),0.15,0.0,361.3815,148.9007,20.3001,0.2193,30.0542,27.5534,26.7659,41.4121
ISB,noah_ca (physics),0.15,0.0,1365.6466,809.0727,10.2061,0.1321,31.4725,30.8798,38.2772,36.1246
SHA,noah_ca (physics),0.15,0.5,6261.9471,1957.451,12.3878,0.3495,24.6203,20.2563,23.2481,28.7627
BND,noah_ca (physics),0.15,0.5,8661.2539,2597.1571,14.254,0.304,26.0352,21.6419,22.5564,29.1839
ORO,noah_ca (physics),0.15,0.5,5068.8471,1538.1154,25.2344,0.34,24.6749,17.7351,23.5265,29.1234
YRS,noah_ca (physics),0.15,0.5,2750.8059,955.2729,48.0233,0.7396,22.2188,13.2672,20.9696,26.8578
FOL,noah_ca (physics),0.15,0.5,3249.846,1159.8092,36.445,0.3661,24.4166,15.3893,23.8136,28.9686
MKM,noah_ca (physics),0.15,0.5,943.904,448.868,35.8792,0.3078,24.031,14.7894,30.3934,30.2288
NHG,noah_ca (physics),0.15,0.5,219.6647,61.2676,17.1893,0.0663,36.7582,37.7358,24.4356,61.5497
NML,noah_ca (physics),0.15,0.5,1481.4774,809.1883,33.0803,0.2973,23.7456,14.6917,36.3306,28.8477
TLG,noah_ca (physics),0.15,0.5,2204.85,1278.1521,25.3229,0.2047,23.7649,15.9483,40.853,25.5738
MRC,noah_ca (physics),0.15,0.5,1335.3688,739.6962,21.5626,0.2163,24.7095,15.8289,41.3854,28.5469
MIL,noah_ca (physics),0.15,0.5,2000.6827,1345.8473,15.0965,0.1861,25.1342,19.9193,16.6368,25.4711
PNF,noah_ca (physics),0.15,0.5,2021.2086,1403.223,17.5883,0.2169,24.3618,19.5795,16.6465,28.1502
TRM,noah_ca (physics),0.15,0.5,536.894,287.1968,22.0874,0.1651,28.1363,19.4242,47.7523,33.7703
SCC,noah_ca (physics),0.15,0.5,357.9938,142.4377,20.0811,0.2165,28.8351,22.017,25.398,39.5585
ISB,noah_ca (physics),0.15,0.5,1346.7475,767.4816,10.5517,0.1297,29.6531,24.1518,42.9596,33.6311
SHA,noah_ca (physics),0.15,1.0,6220.5549,1886.422,12.5278,0.3387,23.7966,15.8926,24.6409,24.7814
BND,noah_ca (physics),0.15,1.0,8602.5843,2512.1998,14.2391,0.2946,25.1814,17.6628,22.4283,25.173
ORO,noah_ca (physics),0.15,1.0,5035.4371,1465.7752,25.4109,0.3292,23.8532,12.1978,24.3906,25.0076
YRS,noah_ca (physics),0.15,1.0,2736.6064,892.6982,48.5064,0.7186,21.5879,5.8477,22.1864,23.2574
FOL,noah_ca (physics),0.15,1.0,3228.1313,1089.9915,36.832,0.354,23.5853,8.4432,25.1283,24.7235
MKM,noah_ca (physics),0.15,1.0,937.1734,417.1422,37.2842,0.2919,23.1466,6.6761,35.4993,23.4641
NHG,noah_ca (physics),0.15,1.0,217.4422,60.4697,17.172,0.0645,35.3745,35.9421,24.3103,57.2807
NML,noah_ca (physics),0.15,1.0,1470.6986,753.3254,34.9989,0.2868,22.8452,6.7739,44.2375,24.3139
TLG,noah_ca (physics),0.15,1.0,2188.0763,1206.9315,27.4016,0.1985,22.8233,9.4875,52.4152,21.7551
MRC,noah_ca (physics),0.15,1.0,1324.8752,695.2752,23.1564,0.2129,23.7295,8.873,51.8365,26.5232
MIL,noah_ca (physics),0.15,1.0,1980.9237,1290.7106,15.4909,0.1807,23.8984,15.0064,19.6837,21.8678
PNF,noah_ca (physics),0.15,1.0,2002.2857,1344.7402,18.4464,0.2153,23.1975,14.5958,22.3378,27.2278
TRM,noah_ca (physics),0.15,1.0,531.2122,269.1943,22.7424,0.1613,26.7802,11.9383,52.1334,30.6787
SCC,noah_ca (physics),0.15,1.0,354.6569,136.4002,20.5714,0.2132,27.6342,16.8451,28.46,37.4779
ISB,noah_ca (physics),0.15,1.0,1327.7947,726.7886,10.7613,0.1265,27.8285,17.5691,45.8,30.3906
SHA,noah_ca (physics),0.15,1.5,6179.1484,1829.365,12.6692,0.3298,22.9725,12.3873,26.0473,21.4738
BND,noah_ca (physics),0.15,1.5,8543.8419,2442.8897,14.1914,0.2867,24.3266,14.4165,22.0188,21.8194
ORO,noah_ca (physics),0.15,1.5,5002.0839,1413.2261,25.2689,0.3216,23.0328,8.1754,23.6954,22.1588
YRS,noah_ca (physics),0.15,1.5,2722.2791,841.2515,48.8721,0.7014,20.9513,-0.2523,23.1076,20.3043
FOL,noah_ca (physics),0.15,1.5,3206.532,1030.4515,36.8877,0.3456,22.7584,2.5195,25.3174,21.7608
MKM,noah_ca (physics),0.15,1.5,930.3943,386.502,38.8631,0.2799,22.2558,-1.1595,41.2374,18.3927
NHG,noah_ca (physics),0.15,1.5,215.236,59.7286,17.1919,0.0632,34.001,34.276,24.454,53.9644
NML,noah_ca (physics),0.15,1.5,1459.9411,696.8707,36.4125,0.2776,21.9467,-1.2278,50.0636,20.3318
TLG,noah_ca (physics),0.15,1.5,2171.6956,1133.2007,29.8968,0.1925,21.9038,2.799,66.294,18.0792
MRC,noah_ca (physics),0.15,1.5,1314.5492,650.1339,24.7048,0.2093,22.7652,1.8043,61.9888,24.4008
MIL,noah_ca (physics),0.15,1.5,1961.3681,1231.0584,16.5087,0.1767,22.6753,9.6912,27.5476,19.1952
PNF,noah_ca (physics),0.15,1.5,1983.2414,1285.5089,20.1352,0.2112,22.0258,9.5482,33.538,24.8356
TRM,noah_ca (physics),0.15,1.5,525.6713,251.5388,23.7723,0.1576,25.4578,4.5967,59.0231,27.665
SCC,noah_ca (physics),0.15,1.5,351.3411,131.964,20.5093,0.2098,26.4409,13.0449,28.0718,35.2581
ISB,noah_ca (physics),0.15,1.5,1309.1751,689.3789,11.1644,0.123,26.036,11.5175,51.2607,26.7586
SHA,noah_ca (physics),0.15,2.0,6138.2832,1784.9189,12.7013,0.3219,22.1593,9.6568,26.3669,18.5673
BND,noah_ca (physics),0.15,2.0,8485.6458,2388.2952,14.1528,0.2797,23.4798,11.8595,21.6864,18.8393
ORO,noah_ca (physics),0.15,2.0,4968.9415,1374.5479,25.2736,0.3167,22.2176,5.2148,23.7186,20.2709
YRS,noah_ca (physics),0.15,2.0,2707.7826,802.778,48.8364,0.6902,20.3072,-4.8142,23.0179,18.3826
FOL,noah_ca (physics),0.15,2.0,3184.9631,981.7192,36.6203,0.3381,21.9326,-2.3288,24.4091,19.1216
MKM,noah_ca (physics),0.15,2.0,923.6956,357.4511,40.1285,0.2689,21.3756,-8.5887,45.8362,13.7529
NHG,noah_ca (physics),0.15,2.0,213.0568,59.024,17.2269,0.0614,32.6443,32.692,24.7078,49.7149
NML,noah_ca (physics),0.15,2.0,1449.2912,642.1232,38.183,0.2678,21.0571,-8.9876,57.36,16.0562
TLG,noah_ca (physics),0.15,2.0,2155.824,1057.6436,32.6389,0.1862,21.0129,-4.0552,81.5462,14.1881
MRC,noah_ca (physics),0.15,2.0,1304.5232,607.682,26.0111,0.2059,21.8289,-4.8432,70.5541,22.3931
MIL,noah_ca (physics),0.15,2.0,1942.0365,1168.8626,17.4996,0.1711,21.4662,4.1494,35.2035,15.3835
PNF,noah_ca (physics),0.15,2.0,1964.131,1219.5989,22.0367,0.206,20.8499,3.9315,46.149,21.7443
TRM,noah_ca (physics),0.15,2.0,520.0307,234.4337,24.3426,0.1551,24.1116,-2.5161,62.838,25.6534
SCC,noah_ca (physics),0.15,2.0,348.0731,128.1039,20.7753,0.2063,25.2648,9.7381,29.7333,32.9931
ISB,noah_ca (physics),0.15,2.0,1291.0967,653.5978,11.4883,0.1202,24.2955,5.7293,55.6492,23.89
SHA,noah_ca (physics),0.15,2.5,6097.7333,1749.5065,12.6486,0.3154,21.3523,7.4812,25.843,16.1913
BND,noah_ca (physics),0.15,2.5,8427.813,2343.8546,14.1881,0.2738,22.6382,9.7781,21.99,16.313
ORO,noah_ca (physics),0.15,2.5,4936.3511,1344.8934,25.0371,0.3112,21.416,2.9449,22.5607,18.2003
YRS,noah_ca (physics),0.15,2.5,2693.284,772.2533,48.5343,0.6802,19.6631,-8.4335,22.2567,16.6678
FOL,noah_ca (physics),0.15,2.5,3163.4376,941.4851,36.355,0.3324,21.1085,-6.3317,23.5076,17.1208
MKM,noah_ca (physics),0.15,2.5,917.1849,329.211,40.1797,0.2603,20.5201,-15.8106,46.0224,10.1292
NHG,noah_ca (physics),0.15,2.5,210.9039,58.3366,17.0822,0.0601,31.3039,31.1466,23.6599,46.5034
NML,noah_ca (physics),0.15,2.5,1438.6047,589.4364,39.5696,0.2606,20.1645,-16.4552,63.0744,12.9714
TLG,noah_ca (physics),0.15,2.5,2140.204,980.7754,33.9262,0.1789,20.1361,-11.0284,88.7065,9.7063
MRC,noah_ca (physics),0.15,2.5,1294.611,566.0314,27.0474,0.2033,20.9032,-11.3653,77.3491,20.8186
MIL,noah_ca (physics),0.15,2.5,1923.2942,1106.8215,19.0887,0.1666,20.2939,-1.3787,47.4811,12.3616
PNF,noah_ca (physics),0.15,2.5,1945.4041,1151.2097,23.7923,0.2004,19.6977,-1.8965,57.792,18.416
TRM,noah_ca (physics),0.15,2.5,514.5241,219.2163,24.0304,0.1521,22.7974,-8.8439,60.7499,23.2254
SCC,noah_ca (physics),0.15,2.5,344.9542,125.0679,20.7981,0.2033,24.1424,7.1374,29.8756,31.0725
ISB,noah_ca (physics),0.15,2.5,1273.2818,620.0692,11.8645,0.1174,22.5805,0.3056,60.7459,20.9679
SHA,noah_ca (physics),0.15,3.0,6057.4649,1720.5174,12.6054,0.3106,20.5509,5.7002,25.4133,14.4018
BND,noah_ca (physics),0.15,3.0,8370.2344,2307.4179,14.1742,0.2688,21.8004,8.0715,21.8703,14.2064
ORO,noah_ca (physics),0.15,3.0,4903.9985,1323.1927,24.7607,0.3081,20.6203,1.2838,21.2079,17.024
YRS,noah_ca (physics),0.15,3.0,2678.7687,751.7243,47.9287,0.6727,19.0181,-10.8676,20.7312,15.3763
FOL,noah_ca (physics),0.15,3.0,3142.1544,909.1918,36.0854,0.3282,20.2937,-9.5446,22.5919,15.6273
MKM,noah_ca (physics),0.15,3.0,910.5987,304.077,39.9998,0.2544,19.6546,-22.2381,45.3684,7.6002
NHG,noah_ca (physics),0.15,3.0,208.7675,57.6763,16.8915,0.0588,29.9739,29.6621,22.2792,43.3382
NML,noah_ca (physics),0.15,3.0,1428.2671,541.3462,40.7901,0.2519,19.301,-23.2713,68.1045,9.1982
TLG,noah_ca (physics),0.15,3.0,2125.1823,903.3161,35.8236,0.1725,19.2929,-18.0552,99.2608,5.806
MRC,noah_ca (physics),0.15,3.0,1284.8787,524.5147,27.9509,0.2013,19.9943,-17.8664,83.2737,19.6365
MIL,noah_ca (physics),0.15,3.0,1904.8493,1039.637,20.9429,0.1626,19.1403,-7.365,61.8067,9.6526
PNF,noah_ca (physics),0.15,3.0,1927.1744,1079.0893,26.4777,0.1953,18.576,-8.0424,75.6017,15.385
TRM,noah_ca (physics),0.15,3.0,509.1023,206.3901,24.9901,0.1492,21.5034,-14.1774,67.1695,20.8427
SCC,noah_ca (physics),0.15,3.0,341.8865,122.7122,20.9888,0.202,23.0384,5.1194,31.0662,30.2362
ISB,noah_ca (physics),0.15,3.0,1256.1104,589.77,12.0734,0.1145,20.9273,-4.5958,63.5767,17.9469
SHA,noah_ca (physics),0.15,3.5,6017.5304,1696.0068,12.567,0.3067,19.7561,4.1944,25.0307,12.9707
BND,noah_ca (physics),0.15,3.5,8312.9947,2276.2778,14.1254,0.2653,20.9674,6.613,21.4506,12.7108
ORO,noah_ca (physics),0.15,3.5,4872.2548,1305.5268,24.6218,0.3055,19.8395,-0.0684,20.528,16.0313
YRS,noah_ca (physics),0.15,3.5,2664.3987,736.3908,47.628,0.6661,18.3797,-12.6857,19.9738,14.2495
FOL,noah_ca (physics),0.15,3.5,3121.1728,883.4495,35.9552,0.3236,19.4905,-12.1057,22.1497,13.9974
MKM,noah_ca (physics),0.15,3.5,904.0371,283.1621,39.8203,0.2476,18.7924,-27.5867,44.716,4.7316
NHG,noah_ca (physics),0.15,3.5,206.6472,57.0267,16.6984,0.0577,28.6538,28.2018,20.8818,40.5507
NML,noah_ca (physics),0.15,3.5,1417.9524,497.5848,41.6464,0.2436,18.4394,-29.4739,71.6334,5.5702
TLG,noah_ca (physics),0.15,3.5,2110.2266,828.5238,36.4735,0.1666,18.4534,-24.84,102.8757,2.1989
MRC,noah_ca (physics),0.15,3.5,1275.3436,487.101,27.8057,0.1979,19.1038,-23.725,82.3216,17.605
MIL,noah_ca (physics),0.15,3.5,1886.6855,972.8801,22.7378,0.1582,18.0042,-13.3133,75.6742,6.7203
PNF,noah_ca (physics),0.15,3.5,1909.1126,1005.9859,29.7221,0.1931,17.4647,-14.2721,97.119,14.1351
TRM,noah_ca (physics),0.15,3.5,503.785,194.5319,25.0138,0.1473,20.2344,-19.1084,67.3282,19.2986
SCC,noah_ca (physics),0.15,3.5,338.8948,120.8188,20.7379,0.1999,21.9617,3.4975,29.4997,28.8629
ISB,noah_ca (physics),0.15,3.5,1239.6059,559.819,12.3146,0.1111,19.3384,-9.4408,66.8441,14.4766
SHA,noah_ca (physics),0.15,4.0,5978.1451,1673.9977,12.5347,0.3027,18.9723,2.8423,24.7094,11.5175
BND,noah_ca (physics),0.15,4.0,8256.2874,2248.2997,14.0458,0.2616,20.1422,5.3026,20.7663,11.1358
ORO,noah_ca (physics),0.15,4.0,4840.96,1291.321,24.4843,0.3026,19.0698,-1.1558,19.8546,14.9105
YRS,noah_ca (physics),0.15,4.0,2650.2132,725.2042,47.4452,0.6609,17.7494,-14.0121,19.5134,13.3515
FOL,noah_ca (physics),0.15,4.0,3100.4303,861.3613,35.844,0.3193,18.6964,-14.3032,21.7716,12.4905
MKM,noah_ca (physics),0.15,4.0,897.3911,266.4322,39.5694,0.2414,17.9191,-31.8651,43.8045,2.0995
NHG,noah_ca (physics),0.15,4.0,204.5327,56.381,16.5763,0.0565,27.3374,26.7501,19.9979,37.6925
NML,noah_ca (physics),0.15,4.0,1407.5265,459.5571,41.7144,0.2367,17.5686,-34.8639,71.9136,2.5799
TLG,noah_ca (physics),0.15,4.0,2095.362,759.834,38.0387,0.1613,17.619,-31.0712,111.5815,-1.0574
MRC,noah_ca (physics),0.15,4.0,1265.976,452.1987,28.5132,0.1952,18.2289,-29.1903,86.9604,16.0205
MIL,noah_ca (physics),0.15,4.0,1869.1015,906.2456,24.1881,0.1533,16.9044,-19.2506,86.8791,3.3969
PNF,noah_ca (physics),0.15,4.0,1891.6957,936.195,30.9572,0.1893,16.3931,-20.2196,105.3102,11.8487
TRM,noah_ca (physics),0.15,4.0,498.6689,184.9672,24.2769,0.1438,19.0134,-23.0856,62.3983,16.4833
SCC,noah_ca (physics),0.15,4.0,336.0131,119.0786,20.51,0.198,20.9246,2.0067,28.0761,27.6631
ISB,noah_ca (physics),0.15,4.0,1223.5499,532.0073,12.8407,0.108,17.7927,-13.9398,73.9725,11.3289
SHA,noah_ca (physics),0.2,0.0,6743.3494,2186.0618,13.113,0.3937,34.2008,34.301,30.4628,45.0193
BND,noah_ca (physics),0.2,0.0,9356.4457,2894.7362,14.9675,0.3435,36.1513,35.5794,28.6912,45.9511
ORO,noah_ca (physics),0.2,0.0,5454.236,1745.7594,26.3136,0.3865,34.1541,33.6292,28.8095,46.7946
YRS,noah_ca (physics),0.2,0.0,2938.0458,1089.6699,50.4272,0.8375,30.5379,29.2028,27.025,43.646
FOL,noah_ca (physics),0.2,0.0,3495.3915,1320.1264,38.5649,0.4149,33.817,31.3393,31.0153,46.1792
MKM,noah_ca (physics),0.2,0.0,1014.4072,507.6994,35.8596,0.3552,33.2953,29.8344,30.3219,50.2612
NHG,noah_ca (physics),0.2,0.0,243.5331,68.1689,18.5415,0.078,51.6181,53.2506,34.2242,89.9366
NML,noah_ca (physics),0.2,0.0,1591.4982,910.8816,32.8937,0.3393,32.9354,29.1054,35.5615,47.0617
TLG,noah_ca (physics),0.2,0.0,2370.4781,1423.9869,25.461,0.2298,33.0621,29.1778,41.6207,40.9444
MRC,noah_ca (physics),0.2,0.0,1439.3682,832.2729,21.8676,0.2391,34.422,30.3254,43.3854,42.1336
MIL,noah_ca (physics),0.2,0.0,2163.9202,1485.6661,15.4572,0.2067,35.3441,32.3776,19.4237,39.3689
PNF,noah_ca (physics),0.2,0.0,2181.0404,1545.1997,18.5116,0.2366,34.196,31.6785,22.7699,39.8021
TRM,noah_ca (physics),0.2,0.0,585.0846,328.1584,22.7444,0.1847,39.6375,36.4572,52.1468,49.6524
SCC,noah_ca (physics),0.2,0.0,390.2841,159.8392,21.8743,0.2433,40.4557,36.9237,36.5956,56.8561
ISB,noah_ca (physics),0.2,0.0,1479.05,873.9211,11.082,0.1444,42.39,41.37,50.1448,48.8341
SHA,noah_ca (physics),0.2,0.5,6700.9164,2094.4669,13.1806,0.3803,33.3563,28.6739,31.1357,40.0927
BND,noah_ca (physics),0.2,0.5,9295.8808,2784.1374,15.1122,0.3328,35.27,30.3994,29.9358,41.4155
ORO,noah_ca (physics),0.2,0.5,5420.7156,1642.3646,26.8358,0.3721,33.3296,25.7148,31.366,41.3078
YRS,noah_ca (physics),0.2,0.5,2923.5673,1013.6762,50.5486,0.8052,29.8946,20.1922,27.3308,38.1051
FOL,noah_ca (physics),0.2,0.5,3473.2562,1234.7403,38.7029,0.3994,32.9696,22.8442,31.4841,40.7309
MKM,noah_ca (physics),0.2,0.5,1007.7472,476.4462,38.0173,0.3386,32.4201,21.842,38.1636,43.2494
NHG,noah_ca (physics),0.2,0.5,241.1661,67.28,18.4541,0.0759,50.1445,51.2523,33.5914,84.9927
NML,noah_ca (physics),0.2,0.5,1580.8295,857.7553,35.3159,0.3264,32.0443,21.5754,45.5441,41.4745
TLG,noah_ca (physics),0.2,0.5,2353.2878,1354.5128,27.1116,0.2216,32.0972,22.8754,50.8019,35.9481
MRC,noah_ca (physics),0.2,0.5,1428.6698,785.7162,23.4909,0.2337,33.4229,23.0351,54.0294,38.8992
MIL,noah_ca (physics),0.2,0.5,2143.5837,1433.1227,15.8875,0.2023,34.0721,27.6958,22.7485,36.4131
PNF,noah_ca (physics),0.2,0.5,2161.4873,1492.7856,18.6323,0.2364,32.9929,27.2119,23.5708,39.7094
TRM,noah_ca (physics),0.2,0.5,579.2552,308.1038,23.9527,0.1799,38.2463,28.1179,60.23,45.7734
SCC,noah_ca (physics),0.2,0.5,386.8381,152.9778,21.6284,0.2387,39.2156,31.046,35.0602,53.8852
ISB,noah_ca (physics),0.2,0.5,1459.615,829.3787,11.76,0.142,40.519,34.1646,59.3309,46.2737
SHA,noah_ca (physics),0.2,1.0,6658.3049,2018.4223,13.2032,0.3695,32.5083,24.0021,31.3606,36.1054
BND,noah_ca (physics),0.2,1.0,9235.2957,2693.351,15.0963,0.3231,34.3884,26.1473,29.7989,37.2873
ORO,noah_ca (physics),0.2,1.0,5386.6024,1564.9233,26.957,0.361,32.4905,19.7871,31.9592,37.0864
YRS,noah_ca (physics),0.2,1.0,2909.2863,947.9319,51.2752,0.7799,29.2601,12.3968,29.161,33.7573
FOL,noah_ca (physics),0.2,1.0,3451.059,1160.952,39.0537,0.386,32.1198,15.503,32.6759,35.9961
MKM,noah_ca (physics),0.2,1.0,1001.0539,443.3424,39.745,0.3206,31.5406,13.3763,44.4424,35.6251
NHG,noah_ca (physics),0.2,1.0,238.8487,66.4484,18.3388,0.0743,48.7017,49.3828,32.757,81.1282
NML,noah_ca (physics),0.2,1.0,1570.1477,799.7146,37.3419,0.312,31.1521,13.3489,53.8935,35.2385
TLG,noah_ca (physics),0.2,1.0,2336.3907,1279.8597,29.4178,0.2156,31.1487,16.1032,63.6299,32.2164
MRC,noah_ca (physics),0.2,1.0,1417.9919,738.8332,25.0384,0.2308,32.4256,15.6937,64.1762,37.1797
MIL,noah_ca (physics),0.2,1.0,2123.4356,1374.7861,16.7742,0.1955,32.8119,22.4978,29.5986,31.8454
PNF,noah_ca (physics),0.2,1.0,2142.2546,1431.1705,20.3729,0.2331,31.8096,21.9611,35.1143,37.7805
TRM,noah_ca (physics),0.2,1.0,573.4892,288.9944,24.6867,0.1768,36.8702,20.1717,65.1397,43.2506
SCC,noah_ca (physics),0.2,1.0,383.4412,146.5674,22.0593,0.2362,37.9931,25.5546,37.7509,52.2617
ISB,noah_ca (physics),0.2,1.0,1439.9983,785.7563,11.9277,0.139,38.6305,27.108,61.6031,43.2516
SHA,noah_ca (physics),0.2,1.5,6615.4543,1957.3308,13.4066,0.359,31.6555,20.2489,33.384,32.2516
BND,noah_ca (physics),0.2,1.5,9174.5313,2619.4213,15.0395,0.3142,33.5042,22.6846,29.3108,33.4973
ORO,noah_ca (physics),0.2,1.5,5352.5796,1508.8823,26.8991,0.353,31.6537,15.4974,31.6755,34.05
YRS,noah_ca (physics),0.2,1.5,2894.8626,893.6246,51.2893,0.7606,28.6192,5.9576,29.1964,30.4503
FOL,noah_ca (physics),0.2,1.5,3429.029,1097.9808,39.6271,0.3768,31.2764,9.238,34.6239,32.7441
MKM,noah_ca (physics),0.2,1.5,994.242,411.2021,41.1469,0.3088,30.6455,5.1571,49.5373,30.6184
NHG,noah_ca (physics),0.2,1.5,236.5464,65.679,18.2849,0.0727,47.2684,47.653,32.3669,77.0955
NML,noah_ca (physics),0.2,1.5,1559.3138,740.4341,39.0453,0.3023,30.2471,4.9467,60.9135,31.0167
TLG,noah_ca (physics),0.2,1.5,2319.8369,1202.4289,32.1736,0.2092,30.2195,9.079,78.9581,28.3124
MRC,noah_ca (physics),0.2,1.5,1407.4941,691.1427,26.6476,0.2272,31.4453,8.2259,74.7276,35.0454
MIL,noah_ca (physics),0.2,1.5,2103.3631,1311.7064,17.8564,0.1907,31.5565,16.8772,37.9599,28.6178
PNF,noah_ca (physics),0.2,1.5,2123.0119,1368.9335,21.6772,0.2288,30.6256,16.6575,43.7645,35.2246
TRM,noah_ca (physics),0.2,1.5,567.8113,270.1455,25.9106,0.1733,35.515,12.3338,73.3273,40.3787
SCC,noah_ca (physics),0.2,1.5,380.0508,141.8105,22.0203,0.2322,36.7729,21.4797,37.5073,49.7157
ISB,noah_ca (physics),0.2,1.5,1420.7411,745.5166,12.2965,0.1355,36.7766,20.5986,66.6001,39.6258
SHA,noah_ca (physics),0.2,2.0,6573.1836,1909.7356,13.5237,0.3514,30.8143,17.3249,34.5494,29.4376
BND,noah_ca (physics),0.2,2.0,9114.1962,2561.1938,14.978,0.3058,32.6262,19.9575,28.7814,29.9253
ORO,noah_ca (physics),0.2,2.0,5318.8625,1467.7127,26.7921,0.347,30.8244,12.3461,31.152,31.7789
YRS,noah_ca (physics),0.2,2.0,2880.2668,852.7623,51.5186,0.7489,27.9707,1.1125,29.7741,28.4398
FOL,noah_ca (physics),0.2,2.0,3406.9775,1046.2524,39.1543,0.3698,30.4322,4.0916,33.0178,30.3036
MKM,noah_ca (physics),0.2,2.0,987.4982,380.6794,42.5348,0.2965,29.7594,-2.6485,54.5814,25.446
NHG,noah_ca (physics),0.2,2.0,234.2703,64.9526,18.3599,0.0712,45.8513,46.0201,32.9093,73.3699
NML,noah_ca (physics),0.2,2.0,1548.6456,682.8564,40.9493,0.2919,29.356,-3.2142,68.7604,26.5413
TLG,noah_ca (physics),0.2,2.0,2303.8687,1122.9088,34.962,0.2016,29.3231,1.8653,94.4683,23.643
MRC,noah_ca (physics),0.2,2.0,1397.3157,646.4029,27.7508,0.2244,30.4947,1.2201,81.9613,33.3652
MIL,noah_ca (physics),0.2,2.0,2083.6631,1245.7866,19.1082,0.1846,30.3243,11.0036,47.6317,24.4898
PNF,noah_ca (physics),0.2,2.0,2103.7397,1299.5096,23.7175,0.2244,29.4398,10.7413,57.2961,32.6167
TRM,noah_ca (physics),0.2,2.0,562.0771,251.9689,26.1494,0.1708,34.1465,4.7755,74.9245,38.3849
SCC,noah_ca (physics),0.2,2.0,376.6763,137.7078,22.33,0.2289,35.5585,17.9651,39.4417,47.5622
ISB,noah_ca (physics),0.2,2.0,1402.0385,707.0097,12.6356,0.1329,34.976,14.3695,71.1935,36.886
SHA,noah_ca (physics),0.2,2.5,6531.1207,1871.8226,13.5725,0.3442,29.9772,14.9957,35.0344,26.7846
BND,noah_ca (physics),0.2,2.5,9054.1634,2513.9046,15.0233,0.2996,31.7526,17.7426,29.1715,27.2979
ORO,noah_ca (physics),0.2,2.5,5285.823,1436.3933,26.5281,0.3415,30.0117,9.9488,29.8598,29.7033
YRS,noah_ca (physics),0.2,2.5,2865.656,820.2756,51.0706,0.7398,27.3216,-2.7395,28.6457,26.8808
FOL,noah_ca (physics),0.2,2.5,3384.9415,1003.5511,38.5356,0.3633,29.5886,-0.1568,30.916,27.9878
