basin,model,dp,dt,annual,freshet,maxmon,minmon,pct_annual,pct_freshet,pct_maxmon,pct_minmon
MKM,Hybrid dt·dp,-0.15,2.0,538.6566,259.9308,100.9512,3.1835,-20.5027,-36.5109,-33.3822,-38.2984
NHG,Hybrid dt·dp,-0.15,2.0,88.8297,16.4509,20.9981,0.8214,-29.9726,-33.51,-30.5088,-6.359
NML,Hybrid dt·dp,-0.15,2.0,758.7081,414.4687,167.6424,3.8589,-27.2095,-34.2575,-25.4077,-80.8548
TLG,Hybrid dt·dp,-0.15,2.0,1182.9688,701.4327,293.0295,3.8572,-33.2401,-39.7554,-26.6969,-80.2109
MRC,Hybrid dt·dp,-0.15,2.0,619.4019,336.0474,135.687,2.2413,-28.7102,-41.9174,-37.0873,-35.3322
MIL,Hybrid dt·dp,-0.15,2.0,1254.3724,806.9657,311.6628,10.6073,-24.8677,-32.4621,-20.8705,-43.4663
PNF,Hybrid dt·dp,-0.15,2.0,1212.545,805.3479,304.821,14.2538,-22.6416,-29.6,-21.8379,-27.6683
TRM,Hybrid dt·dp,-0.15,2.0,292.8342,152.3081,55.1583,2.981,-24.7982,-38.5432,-38.2176,-29.6398
SCC,Hybrid dt·dp,-0.15,2.0,201.0739,74.3112,40.6475,2.0111,-29.4078,-41.1309,-18.2289,-44.3841
ISB,Hybrid dt·dp,-0.15,2.0,633.3323,332.7336,116.8453,12.3135,-29.7084,-40.3295,-37.1611,-41.7692
SHA,Hybrid dt·dp,-0.15,2.5,3713.9966,1044.4869,529.1807,146.1796,-26.5699,-33.8753,-27.0906,-22.4504
BND,Hybrid dt·dp,-0.15,2.5,5526.0677,1477.8857,784.6899,227.0012,-25.0342,-30.0531,-26.4007,-17.8842
ORO,Hybrid dt·dp,-0.15,2.5,2581.2585,868.1392,487.6832,13.9535,-32.0871,-40.9833,-22.3005,-76.099
YRS,Hybrid dt·dp,-0.15,2.5,1527.8812,549.4287,275.7422,10.9655,-21.7834,-35.8022,-16.3658,-53.8541
FOL,Hybrid dt·dp,-0.15,2.5,1692.9454,583.8641,328.0756,8.0249,-28.8701,-45.4964,-18.5409,-57.2453
MKM,Hybrid dt·dp,-0.15,2.5,543.8616,245.7416,100.462,3.3367,-19.7345,-39.9767,-33.705,-35.329
NHG,Hybrid dt·dp,-0.15,2.5,88.347,16.2472,20.8056,0.8572,-30.3531,-34.3332,-31.146,-2.2747
NML,Hybrid dt·dp,-0.15,2.5,758.2434,386.2487,153.6674,3.853,-27.2541,-38.7337,-31.6258,-80.8845
TLG,Hybrid dt·dp,-0.15,2.5,1174.6882,657.2671,276.1441,3.973,-33.7074,-43.5487,-30.9209,-79.617
MRC,Hybrid dt·dp,-0.15,2.5,615.4021,314.2114,124.6396,2.2814,-29.1706,-45.6915,-42.2095,-34.1733
MIL,Hybrid dt·dp,-0.15,2.5,1233.4054,759.7748,297.2534,9.879,-26.1236,-36.4117,-24.529,-47.3484
PNF,Hybrid dt·dp,-0.15,2.5,1208.751,775.1996,298.0499,13.4436,-22.8837,-32.2355,-23.5741,-31.7797
TRM,Hybrid dt·dp,-0.15,2.5,288.8918,143.7422,55.4272,2.842,-25.8106,-41.9996,-37.9165,-32.9208
SCC,Hybrid dt·dp,-0.15,2.5,200.0301,71.839,41.1623,1.94,-29.7743,-43.0894,-17.1932,-46.3502
ISB,Hybrid dt·dp,-0.15,2.5,626.7251,312.6579,111.3605,11.8695,-30.4417,-43.9297,-40.1108,-43.8688
SHA,Hybrid dt·dp,-0.15,3.0,3696.4832,1027.1116,527.6455,144.3728,-26.9162,-34.9753,-27.3021,-23.4089
BND,Hybrid dt·dp,-0.15,3.0,5489.9875,1457.54,784.2314,225.0069,-25.5236,-31.016,-26.4437,-18.6056
ORO,Hybrid dt·dp,-0.15,3.0,2571.7209,838.9824,490.6779,14.0246,-32.3381,-42.9654,-21.8233,-75.9772
YRS,Hybrid dt·dp,-0.15,3.0,1525.7255,528.3096,279.025,10.9244,-21.8938,-38.2698,-15.3701,-54.0273
FOL,Hybrid dt·dp,-0.15,3.0,1681.905,557.2998,330.4679,8.1959,-29.334,-47.9762,-17.947,-56.3339
MKM,Hybrid dt·dp,-0.15,3.0,541.0944,230.2273,100.2509,3.3142,-20.1429,-43.7661,-33.8443,-35.7645
NHG,Hybrid dt·dp,-0.15,3.0,87.9496,16.0796,20.6009,0.8995,-30.6664,-35.0106,-31.8233,2.545
NML,Hybrid dt·dp,-0.15,3.0,757.3756,359.0996,148.2617,4.0211,-27.3374,-43.0401,-34.0311,-80.0502
TLG,Hybrid dt·dp,-0.15,3.0,1174.7315,614.8183,255.4693,4.4682,-33.7049,-47.1945,-36.0928,-77.0764
MRC,Hybrid dt·dp,-0.15,3.0,609.6585,291.9332,122.5325,2.2978,-29.8316,-49.5421,-43.1865,-33.7011
MIL,Hybrid dt·dp,-0.15,3.0,1207.5086,716.1727,283.0808,8.8625,-27.6747,-40.0609,-28.1273,-52.766
PNF,Hybrid dt·dp,-0.15,3.0,1205.5018,740.279,286.6131,13.0285,-23.091,-35.2881,-26.5068,-33.8862
TRM,Hybrid dt·dp,-0.15,3.0,284.9358,135.5705,55.1892,2.7397,-26.8265,-45.2969,-38.1831,-35.3366
SCC,Hybrid dt·dp,-0.15,3.0,198.8916,69.657,41.5355,1.8923,-30.174,-44.818,-16.4425,-47.6689
ISB,Hybrid dt·dp,-0.15,3.0,621.6083,296.2092,111.225,11.4519,-31.0096,-46.8796,-40.1836,-45.8437
SHA,Hybrid dt·dp,-0.15,3.5,3672.653,1009.9126,524.9628,142.3952,-27.3873,-36.0642,-27.6718,-24.4581
BND,Hybrid dt·dp,-0.15,3.5,5454.0096,1439.5332,783.5897,223.3561,-26.0117,-31.8683,-26.5039,-19.2027
ORO,Hybrid dt·dp,-0.15,3.5,2571.58,814.5092,493.5767,14.7069,-32.3418,-44.6291,-21.3615,-74.8085
YRS,Hybrid dt·dp,-0.15,3.5,1516.7555,506.7814,281.409,10.9197,-22.353,-40.7853,-14.647,-54.0472
FOL,Hybrid dt·dp,-0.15,3.5,1670.7622,534.172,331.9213,8.4239,-29.8022,-50.1352,-17.5861,-55.1197
MKM,Hybrid dt·dp,-0.15,3.5,536.9108,215.6649,98.9754,3.2751,-20.7603,-47.323,-34.686,-36.5235
NHG,Hybrid dt·dp,-0.15,3.5,87.5264,15.9239,20.3931,0.9422,-31.0001,-35.6396,-32.5111,7.4134
NML,Hybrid dt·dp,-0.15,3.5,754.678,333.8907,147.0518,4.1037,-27.5962,-47.0387,-34.5694,-79.6405
TLG,Hybrid dt·dp,-0.15,3.5,1167.0385,572.309,232.6733,4.6549,-34.1391,-50.8455,-41.7954,-76.1184
MRC,Hybrid dt·dp,-0.15,3.5,604.0633,270.4864,122.0374,2.3245,-30.4756,-53.249,-43.4161,-32.9316
MIL,Hybrid dt·dp,-0.15,3.5,1181.2625,666.4828,263.3331,8.4847,-29.2468,-44.2196,-33.1412,-54.7793
PNF,Hybrid dt·dp,-0.15,3.5,1199.9128,700.1607,271.3353,13.2635,-23.4476,-38.7951,-30.4243,-32.6937
TRM,Hybrid dt·dp,-0.15,3.5,281.0705,128.0236,54.4504,2.6649,-27.8192,-48.3421,-39.0106,-37.1006
SCC,Hybrid dt·dp,-0.15,3.5,197.6576,67.6842,41.698,1.855,-30.6072,-46.3808,-16.1156,-48.7026
ISB,Hybrid dt·dp,-0.15,3.5,618.1145,280.5236,110.1999,11.3379,-31.3974,-49.6925,-40.735,-46.3829
SHA,Hybrid dt·dp,-0.15,4.0,3648.3417,994.1411,521.8097,140.6019,-27.868,-37.0626,-28.1062,-25.4094
BND,Hybrid dt·dp,-0.15,4.0,5420.5783,1423.9718,782.2267,222.1795,-26.4652,-32.6048,-26.6318,-19.6284
ORO,Hybrid dt·dp,-0.15,4.0,2563.274,790.6775,495.466,15.1037,-32.5603,-46.2492,-21.0605,-74.1288
YRS,Hybrid dt·dp,-0.15,4.0,1509.5299,488.2575,283.0365,10.9931,-22.7229,-42.9497,-14.1534,-53.738
FOL,Hybrid dt·dp,-0.15,4.0,1659.1148,513.2991,332.8932,8.5962,-30.2915,-52.0837,-17.3448,-54.2014
MKM,Hybrid dt·dp,-0.15,4.0,534.7945,203.9068,99.795,3.32,-21.0726,-50.195,-34.1452,-35.6526
NHG,Hybrid dt·dp,-0.15,4.0,87.0823,15.7955,20.1623,0.9873,-31.3501,-36.1589,-33.2747,12.5591
NML,Hybrid dt·dp,-0.15,4.0,752.3543,311.7717,144.3271,4.1742,-27.8191,-50.5472,-35.7818,-79.2909
TLG,Hybrid dt·dp,-0.15,4.0,1160.5086,530.8414,228.3378,4.9167,-34.5076,-54.4071,-42.8799,-74.7752
MRC,Hybrid dt·dp,-0.15,4.0,598.6958,250.0183,120.2001,2.3712,-31.0934,-56.7867,-44.2679,-31.5831
MIL,Hybrid dt·dp,-0.15,4.0,1162.7113,621.0308,243.6892,8.4587,-30.3579,-48.0237,-38.1286,-54.918
PNF,Hybrid dt·dp,-0.15,4.0,1193.3195,657.8455,253.59,13.8754,-23.8682,-42.4941,-34.9745,-29.5883
TRM,Hybrid dt·dp,-0.15,4.0,277.8585,121.274,53.2935,2.6541,-28.644,-51.0656,-40.3064,-37.3555
SCC,Hybrid dt·dp,-0.15,4.0,196.2625,66.0822,41.7256,1.8312,-31.097,-47.6499,-16.06,-49.3585
ISB,Hybrid dt·dp,-0.15,4.0,613.4219,266.1643,109.0084,11.1421,-31.9182,-52.2676,-41.3758,-47.3086
SHA,Hybrid dt·dp,-0.1,0.0,4328.8872,1341.9435,605.2874,177.3801,-14.4128,-15.0439,-16.6048,-5.8983
BND,Hybrid dt·dp,-0.1,0.0,6290.2167,1805.1215,878.8475,259.2912,-14.6679,-14.5653,-17.5693,-6.2035
ORO,Hybrid dt·dp,-0.1,0.0,3015.216,1167.5744,512.0945,35.572,-20.6697,-20.6275,-18.4112,-39.0685
YRS,Hybrid dt·dp,-0.1,0.0,1685.3882,767.8697,298.8951,18.9926,-13.7202,-10.2785,-9.3434,-20.0739
FOL,Hybrid dt·dp,-0.1,0.0,1954.7977,869.9163,336.8169,12.5534,-17.8683,-18.7935,-16.3705,-33.1184
MKM,Hybrid dt·dp,-0.1,0.0,567.3158,340.8869,128.9891,4.6531,-16.273,-16.737,-14.88,-9.8144
NHG,Hybrid dt·dp,-0.1,0.0,102.3322,19.7148,24.3348,0.7815,-19.3282,-20.3181,-19.4666,-10.8997
NML,Hybrid dt·dp,-0.1,0.0,874.0281,548.4871,204.2434,13.7974,-16.1457,-12.9997,-9.1221,-31.5475
TLG,Hybrid dt·dp,-0.1,0.0,1456.7618,962.8436,341.3506,14.7338,-17.7888,-17.3033,-14.6091,-24.4097
MRC,Hybrid dt·dp,-0.1,0.0,705.4244,469.156,179.7011,2.7791,-18.8095,-18.9108,-16.6797,-19.8132
MIL,Hybrid dt·dp,-0.1,0.0,1399.3663,1019.2676,345.1359,13.9363,-16.1831,-14.6938,-12.3719,-25.7239
PNF,Hybrid dt·dp,-0.1,0.0,1343.772,975.0356,330.5484,18.7965,-14.2696,-14.7667,-15.2409,-4.616
TRM,Hybrid dt·dp,-0.1,0.0,329.9054,205.8405,75.3403,3.9113,-15.278,-16.9427,-15.6119,-7.6838
SCC,Hybrid dt·dp,-0.1,0.0,230.3217,100.5224,40.6368,2.9147,-19.1397,-20.3665,-18.2503,-19.3971
ISB,Hybrid dt·dp,-0.1,0.0,744.8075,458.1355,156.3759,19.0299,-17.3361,-17.8407,-15.9017,-10.0071
SHA,Hybrid dt·dp,-0.1,0.5,4290.6837,1300.0392,601.1423,174.8629,-15.1682,-17.6967,-17.1759,-7.2337
BND,Hybrid dt·dp,-0.1,0.5,6195.2807,1737.9609,874.0834,249.8422,-15.9557,-17.744,-18.0162,-9.6216
ORO,Hybrid dt·dp,-0.1,0.5,2961.3813,1113.2445,518.0625,27.7202,-22.0861,-24.3209,-17.4603,-52.5178
YRS,Hybrid dt·dp,-0.1,0.5,1657.9259,715.4507,289.4667,15.889,-15.126,-16.4034,-12.2031,-33.1347
FOL,Hybrid dt·dp,-0.1,0.5,1945.8075,830.0955,339.2782,10.4548,-18.246,-22.5108,-15.7594,-44.299
MKM,Hybrid dt·dp,-0.1,0.5,559.3722,326.2111,126.7563,3.3875,-17.4454,-20.3217,-16.3534,-34.3451
NHG,Hybrid dt·dp,-0.1,0.5,101.7354,19.4128,24.1767,0.8081,-19.7986,-21.5384,-19.9895,-7.8695
NML,Hybrid dt·dp,-0.1,0.5,831.5859,538.0315,209.5398,6.5364,-20.2177,-14.6581,-6.7654,-67.5714
TLG,Hybrid dt·dp,-0.1,0.5,1388.3271,923.8908,346.3526,8.1747,-21.6508,-20.6489,-13.3578,-58.0606
MRC,Hybrid dt·dp,-0.1,0.5,699.9793,445.8372,175.1751,2.5005,-19.4362,-22.9412,-18.7782,-27.8542
MIL,Hybrid dt·dp,-0.1,0.5,1390.0151,1003.976,352.8866,12.5119,-16.7432,-15.9736,-10.404,-33.3159
PNF,Hybrid dt·dp,-0.1,0.5,1330.5424,946.4071,327.2505,20.1915,-15.1136,-17.2693,-16.0865,2.4629
TRM,Hybrid dt·dp,-0.1,0.5,326.7741,196.217,73.1863,3.5719,-16.0822,-20.8258,-18.0246,-15.6943
SCC,Hybrid dt·dp,-0.1,0.5,229.5957,95.9209,42.3386,2.6689,-19.3945,-24.0118,-14.8269,-26.1927
ISB,Hybrid dt·dp,-0.1,0.5,736.5446,440.1511,151.8019,17.503,-18.2532,-21.0659,-18.3616,-17.2279
SHA,Hybrid dt·dp,-0.1,1.0,4210.9233,1245.4118,596.2932,167.3503,-16.7451,-21.1551,-17.844,-11.2192
BND,Hybrid dt·dp,-0.1,1.0,6149.8788,1692.6063,872.6508,244.6814,-16.5717,-19.8906,-18.1505,-11.4885
ORO,Hybrid dt·dp,-0.1,1.0,2926.9704,1060.4195,525.4773,23.8863,-22.9914,-27.912,-16.279,-59.0849
YRS,Hybrid dt·dp,-0.1,1.0,1665.5612,678.7383,287.2629,14.6591,-14.7352,-20.693,-12.8715,-38.3106
FOL,Hybrid dt·dp,-0.1,1.0,1935.2955,782.4396,346.0143,9.9639,-18.6877,-26.9595,-14.0869,-46.9147
MKM,Hybrid dt·dp,-0.1,1.0,565.4166,310.7065,121.8942,3.1408,-16.5533,-24.1087,-19.5619,-39.1262
NHG,Hybrid dt·dp,-0.1,1.0,101.0612,19.1219,24.0187,0.8309,-20.3301,-22.7141,-20.5124,-5.2711
NML,Hybrid dt·dp,-0.1,1.0,823.1627,512.1984,204.0123,4.79,-21.0258,-18.7557,-9.2249,-76.2356
TLG,Hybrid dt·dp,-0.1,1.0,1342.7303,880.8839,345.2981,4.8392,-24.2241,-24.3427,-13.6216,-75.1731
MRC,Hybrid dt·dp,-0.1,1.0,696.7255,422.0591,168.8083,2.4714,-19.8107,-27.0511,-21.7303,-28.692
MIL,Hybrid dt·dp,-0.1,1.0,1393.3676,974.3711,354.2982,12.2464,-16.5424,-18.4513,-10.0456,-34.7305
PNF,Hybrid dt·dp,-0.1,1.0,1323.4837,915.7714,325.382,20.4202,-15.5639,-19.9473,-16.5656,3.6234
TRM,Hybrid dt·dp,-0.1,1.0,325.5097,186.8972,69.8634,3.451,-16.4069,-24.5864,-21.7467,-18.5468
SCC,Hybrid dt·dp,-0.1,1.0,228.7092,91.7553,43.6417,2.4833,-19.7058,-27.3118,-12.2055,-31.3252
ISB,Hybrid dt·dp,-0.1,1.0,728.3324,419.939,145.6432,15.9145,-19.1646,-24.6906,-21.6737,-24.7398
SHA,Hybrid dt·dp,-0.1,1.5,4151.0079,1202.0765,593.0923,161.241,-17.9297,-23.8986,-18.285,-14.4602
BND,Hybrid dt·dp,-0.1,1.5,6096.9081,1651.8149,874.7482,240.0198,-17.2902,-21.8212,-17.9538,-13.1748
ORO,Hybrid dt·dp,-0.1,1.5,2878.0679,1016.6792,530.4259,18.5617,-24.2781,-30.8855,-15.4905,-68.2055
YRS,Hybrid dt·dp,-0.1,1.5,1666.7646,640.5285,289.1568,14.1909,-14.6736,-25.1576,-12.2971,-40.281
FOL,Hybrid dt·dp,-0.1,1.5,1920.1615,734.6017,353.301,9.946,-19.3235,-31.4251,-12.2776,-47.0101
MKM,Hybrid dt·dp,-0.1,1.5,578.5876,296.9194,115.8244,3.2667,-14.6095,-27.4763,-23.5674,-36.6852
NHG,Hybrid dt·dp,-0.1,1.5,100.5169,18.8862,23.8409,0.8604,-20.7592,-23.6669,-21.1008,-1.9129
NML,Hybrid dt·dp,-0.1,1.5,824.5369,480.4239,193.2758,4.501,-20.8939,-23.7958,-14.0021,-77.6696
TLG,Hybrid dt·dp,-0.1,1.5,1331.6355,831.5899,335.7725,4.4432,-24.8502,-28.5764,-16.0045,-77.2047
MRC,Hybrid dt·dp,-0.1,1.5,692.1394,397.735,160.4208,2.383,-20.3385,-31.2552,-25.6192,-31.2418
MIL,Hybrid dt·dp,-0.1,1.5,1388.1297,931.6494,349.4132,11.8067,-16.8562,-22.0269,-11.2859,-37.0741
PNF,Hybrid dt·dp,-0.1,1.5,1316.7016,895.1043,329.2657,17.6841,-15.9966,-21.7539,-15.5698,-10.2607
TRM,Hybrid dt·dp,-0.1,1.5,322.4621,177.5606,65.5588,3.1768,-17.1895,-28.3537,-26.5682,-25.0193
SCC,Hybrid dt·dp,-0.1,1.5,227.8703,88.11,44.798,2.3445,-20.0003,-30.1996,-9.8793,-35.1652
ISB,Hybrid dt·dp,-0.1,1.5,715.5056,397.0928,138.5045,13.995,-20.5882,-28.7877,-25.5128,-33.8173
SHA,Hybrid dt·dp,-0.1,2.0,4092.2901,1163.6946,589.2148,155.5686,-19.0906,-26.3285,-18.8193,-17.4694
BND,Hybrid dt·dp,-0.1,2.0,6068.2513,1623.6315,876.6985,237.6062,-17.679,-23.1551,-17.7709,-14.0479
ORO,Hybrid dt·dp,-0.1,2.0,2871.5003,986.1293,536.6536,16.9716,-24.4509,-32.9623,-14.4983,-70.9292
YRS,Hybrid dt·dp,-0.1,2.0,1674.7642,613.1512,296.2683,13.9585,-14.264,-28.3565,-10.1401,-41.2591
FOL,Hybrid dt·dp,-0.1,2.0,1903.3423,693.6336,358.8815,9.7969,-20.0302,-35.2495,-10.892,-47.8042
MKM,Hybrid dt·dp,-0.1,2.0,578.5283,278.5599,107.9412,3.1763,-14.6182,-31.9607,-28.7695,-38.4381
NHG,Hybrid dt·dp,-0.1,2.0,99.9521,18.6649,23.634,0.8917,-21.2045,-24.5612,-21.7856,1.6612
NML,Hybrid dt·dp,-0.1,2.0,827.3926,447.8203,179.7116,4.5366,-20.62,-28.9673,-20.0375,-77.493
TLG,Hybrid dt·dp,-0.1,2.0,1317.2094,780.7771,322.1161,4.2884,-25.6643,-32.9406,-19.4207,-77.9987
MRC,Hybrid dt·dp,-0.1,2.0,689.8853,374.4407,150.432,2.4209,-20.5979,-35.2814,-30.2506,-30.1505
MIL,Hybrid dt·dp,-0.1,2.0,1371.1575,885.1579,339.4746,10.8968,-17.8727,-25.9179,-13.8092,-41.9237
PNF,Hybrid dt·dp,-0.1,2.0,1317.1737,878.6985,331.4765,14.7067,-15.9665,-23.1881,-15.0029,-25.3697
TRM,Hybrid dt·dp,-0.1,2.0,318.7388,167.516,60.8065,3.0214,-18.1457,-32.4068,-31.8912,-28.6867
SCC,Hybrid dt·dp,-0.1,2.0,226.9336,84.734,45.7599,2.234,-20.3291,-32.874,-7.9441,-38.2211
ISB,Hybrid dt·dp,-0.1,2.0,705.4208,372.1234,129.9762,13.0966,-21.7075,-33.2656,-30.0993,-38.0659
SHA,Hybrid dt·dp,-0.1,2.5,4051.3596,1134.6735,586.0571,151.7774,-19.8999,-28.1658,-19.2543,-19.4807
BND,Hybrid dt·dp,-0.1,2.5,6025.0499,1595.8001,875.1541,234.8209,-18.2651,-24.4723,-17.9157,-15.0554
ORO,Hybrid dt·dp,-0.1,2.5,2873.237,961.7932,542.2822,16.2976,-24.4052,-34.6167,-13.6016,-72.0838
YRS,Hybrid dt·dp,-0.1,2.5,1668.1837,583.4978,300.9598,13.772,-14.6009,-31.8214,-8.7171,-42.0437
FOL,Hybrid dt·dp,-0.1,2.5,1889.6502,658.451,363.1827,9.7998,-20.6055,-38.5338,-9.8241,-47.789
MKM,Hybrid dt·dp,-0.1,2.5,585.1095,263.1332,107.6635,3.2918,-13.6469,-35.7287,-28.9528,-36.1992
NHG,Hybrid dt·dp,-0.1,2.5,99.3628,18.4502,23.4222,0.9214,-21.669,-25.429,-22.4866,5.048
NML,Hybrid dt·dp,-0.1,2.5,827.718,416.472,164.7891,4.505,-20.5887,-33.9397,-26.6772,-77.6497
TLG,Hybrid dt·dp,-0.1,2.5,1314.7848,734.2005,305.1983,4.5438,-25.8011,-36.941,-23.6528,-76.6887
MRC,Hybrid dt·dp,-0.1,2.5,685.4475,349.877,138.3933,2.4633,-21.1087,-39.527,-35.8325,-28.9268
MIL,Hybrid dt·dp,-0.1,2.5,1355.1887,838.3571,325.6546,10.1973,-18.8292,-29.8348,-17.3181,-45.6518
PNF,Hybrid dt·dp,-0.1,2.5,1307.152,844.3431,323.8533,13.4303,-16.6059,-26.1913,-16.9576,-31.8469
TRM,Hybrid dt·dp,-0.1,2.5,315.5182,158.18,60.6111,2.9069,-18.9728,-36.1739,-32.11,-31.3901
SCC,Hybrid dt·dp,-0.1,2.5,225.7841,81.969,46.336,2.1493,-20.7327,-35.0645,-6.7852,-40.5633
ISB,Hybrid dt·dp,-0.1,2.5,698.4083,350.4266,123.8087,12.5148,-22.4858,-37.1565,-33.4162,-40.8172
SHA,Hybrid dt·dp,-0.1,3.0,4032.7391,1114.7178,584.6419,149.8483,-20.268,-29.4291,-19.4493,-20.5042
BND,Hybrid dt·dp,-0.1,3.0,5984.1488,1571.6263,873.0953,232.5975,-18.8199,-25.6164,-18.1088,-15.8597
ORO,Hybrid dt·dp,-0.1,3.0,2872.6798,930.4508,546.5347,16.9725,-24.4198,-36.7474,-12.924,-70.9278
YRS,Hybrid dt·dp,-0.1,3.0,1665.3122,561.1828,304.3711,13.6899,-14.7479,-34.4287,-7.6825,-42.3892
FOL,Hybrid dt·dp,-0.1,3.0,1876.9312,628.067,365.898,9.9299,-21.1399,-41.3701,-9.1499,-47.0959
MKM,Hybrid dt·dp,-0.1,3.0,584.1384,247.1139,107.7808,3.2561,-13.7903,-39.6415,-28.8754,-36.8921
NHG,Hybrid dt·dp,-0.1,3.0,98.8604,18.2826,23.1863,0.9584,-22.0651,-26.1065,-23.2674,9.2599
NML,Hybrid dt·dp,-0.1,3.0,829.5275,388.5524,160.0876,4.5823,-20.4151,-38.3683,-28.7691,-77.2659
TLG,Hybrid dt·dp,-0.1,3.0,1318.0592,688.7084,283.8155,5.0957,-25.6164,-40.8482,-29.0019,-73.8568
MRC,Hybrid dt·dp,-0.1,3.0,679.9008,325.3527,135.7642,2.4833,-21.7471,-43.7658,-37.0515,-28.3499
MIL,Hybrid dt·dp,-0.1,3.0,1329.1475,791.3918,310.8939,9.1226,-20.389,-33.7655,-21.0657,-51.3794
PNF,Hybrid dt·dp,-0.1,3.0,1301.388,804.3111,311.1986,12.9489,-16.9736,-29.6907,-20.2025,-34.2902
TRM,Hybrid dt·dp,-0.1,3.0,312.0383,149.2381,60.5301,2.827,-19.8664,-39.782,-32.2008,-33.2741
SCC,Hybrid dt·dp,-0.1,3.0,224.5432,79.4961,46.7728,2.0906,-21.1683,-37.0235,-5.9065,-42.1869
ISB,Hybrid dt·dp,-0.1,3.0,692.4797,331.7214,123.7546,12.0382,-23.1438,-40.511,-33.4453,-43.0708
SHA,Hybrid dt·dp,-0.1,3.5,4007.6491,1095.2329,581.9104,147.8144,-20.7641,-30.6627,-19.8257,-21.5831
BND,Hybrid dt·dp,-0.1,3.5,5942.1634,1549.9557,872.704,230.7366,-19.3895,-26.6421,-18.1455,-16.5329
ORO,Hybrid dt·dp,-0.1,3.5,2870.007,902.9499,549.3681,17.7191,-24.4901,-38.6169,-12.4726,-69.6488
YRS,Hybrid dt·dp,-0.1,3.5,1655.0544,538.113,306.8951,13.5945,-15.273,-37.1243,-6.9169,-42.7907
FOL,Hybrid dt·dp,-0.1,3.5,1864.519,601.8372,367.5598,10.1163,-21.6614,-43.8187,-8.7373,-46.1029
MKM,Hybrid dt·dp,-0.1,3.5,580.487,231.4814,106.6251,3.2015,-14.3291,-43.4598,-29.638,-37.9491
NHG,Hybrid dt·dp,-0.1,3.5,98.2645,18.1191,22.9165,0.9963,-22.5348,-26.7675,-24.1602,13.5875
NML,Hybrid dt·dp,-0.1,3.5,829.4284,362.4077,159.3913,4.6376,-20.4246,-42.5154,-29.079,-76.9917
TLG,Hybrid dt·dp,-0.1,3.5,1310.5692,641.8091,259.693,5.2861,-26.039,-44.8763,-35.0363,-72.8801
MRC,Hybrid dt·dp,-0.1,3.5,674.4416,301.7457,135.3407,2.5167,-22.3754,-47.8461,-37.2479,-27.3867
MIL,Hybrid dt·dp,-0.1,3.5,1304.86,738.4806,290.0394,8.917,-21.8437,-38.1939,-26.3606,-52.4751
PNF,Hybrid dt·dp,-0.1,3.5,1299.2288,761.3662,294.931,13.2967,-17.1114,-33.4447,-24.3739,-32.525
TRM,Hybrid dt·dp,-0.1,3.5,307.9871,140.8312,59.7902,2.7472,-20.9068,-43.1742,-33.0295,-35.1578
SCC,Hybrid dt·dp,-0.1,3.5,223.2117,77.2642,46.9694,2.0441,-21.6358,-38.7916,-5.511,-43.4709
ISB,Hybrid dt·dp,-0.1,3.5,688.3813,313.8787,122.7165,11.9192,-23.5987,-43.7108,-34.0036,-43.6338
SHA,Hybrid dt·dp,-0.1,4.0,3981.9882,1077.5293,578.7356,145.9364,-21.2714,-31.7835,-20.2631,-22.5794
BND,Hybrid dt·dp,-0.1,4.0,5903.5305,1531.3389,871.5679,229.3838,-19.9136,-27.5232,-18.2521,-17.0223
ORO,Hybrid dt·dp,-0.1,4.0,2860.0417,876.8089,551.3963,18.0937,-24.7523,-40.394,-12.1495,-69.0071
YRS,Hybrid dt·dp,-0.1,4.0,1645.5837,518.8417,308.3989,13.44,-15.7579,-39.3761,-6.4608,-43.4407
FOL,Hybrid dt·dp,-0.1,4.0,1851.5526,578.2222,368.8005,10.2491,-22.2062,-46.0231,-8.4292,-45.3952
MKM,Hybrid dt·dp,-0.1,4.0,579.5232,219.1991,108.9088,3.2452,-14.4714,-46.4598,-28.131,-37.1016
NHG,Hybrid dt·dp,-0.1,4.0,97.7388,17.9846,22.6564,1.0429,-22.9493,-27.3108,-25.0209,18.9002
NML,Hybrid dt·dp,-0.1,4.0,826.9075,337.861,156.617,4.672,-20.6665,-46.4089,-30.3134,-76.8208
TLG,Hybrid dt·dp,-0.1,4.0,1303.3902,594.5372,253.3061,5.6265,-26.4442,-48.9364,-36.634,-71.1339
MRC,Hybrid dt·dp,-0.1,4.0,669.3022,279.224,133.443,2.5746,-22.9669,-51.7388,-38.1278,-25.7147
MIL,Hybrid dt·dp,-0.1,4.0,1288.8178,690.2182,269.4522,9.0687,-22.8046,-42.2331,-31.5875,-51.667
PNF,Hybrid dt·dp,-0.1,4.0,1291.6034,715.293,275.9777,13.7887,-17.5979,-37.4722,-29.2339,-30.0281
TRM,Hybrid dt·dp,-0.1,4.0,304.5474,133.2692,58.5417,2.7279,-21.7902,-46.2255,-34.4279,-35.6148
SCC,Hybrid dt·dp,-0.1,4.0,221.7116,75.4812,47.0246,2.0143,-22.1624,-40.204,-5.3999,-44.2975
ISB,Hybrid dt·dp,-0.1,4.0,683.4594,297.5229,121.544,11.7062,-24.1449,-46.644,-34.6341,-44.641
SHA,Hybrid dt·dp,-0.05,0.0,4687.2963,1457.0785,664.7748,182.7264,-7.3267,-7.7549,-8.4088,-3.062
